category,departure_date,departure_time,from_city,from_station,num_passengers,price,to_city,to_station,additional_luggage
direct,3/4/2019,7:10,Fresno,2660 Tulare St,,42,Las Vegas,Union Plaza,
direct,3/4/2019,7:40,Fresno,2660 Tulare St,,39,Las Vegas,Union Plaza,
direct,3/4/2019,10:50,Fresno,2660 Tulare St,,36,Las Vegas,Union Plaza,
direct,3/4/2019,12:20,Fresno,2660 Tulare St,,44,Las Vegas,Union Plaza,
direct,3/4/2019,12:30,Fresno,2660 Tulare St,,39,Las Vegas,Union Plaza,
direct,3/4/2019,13:10,Fresno,2660 Tulare St,,43,Las Vegas,Union Plaza,
direct,3/4/2019,15:20,Fresno,2660 Tulare St,,49,Las Vegas,Union Plaza,
direct,3/4/2019,15:50,Fresno,2660 Tulare St,,39,Las Vegas,Union Plaza,
direct,3/4/2019,18:00,Fresno,2660 Tulare St,,39,Las Vegas,Union Plaza,
direct,3/4/2019,18:10,Fresno,2660 Tulare St,,42,Las Vegas,Union Plaza,
direct,3/4/2019,7:10,Fresno,2660 Tulare St,,42,Las Vegas,Union Plaza,FALSE
direct,3/5/2019,6:00,Los Angeles,North Hollywood Station,,13,Anaheim,Anaheim Bus Station,
direct,3/5/2019,6:40,Los Angeles,North Hollywood Station,,12,Anaheim,Anaheim Bus Station,
direct,3/5/2019,9:20,Los Angeles,North Hollywood Station,,12,Anaheim,Anaheim Bus Station,
direct,3/5/2019,10:40,Los Angeles,North Hollywood Station,,14,Anaheim,Anaheim Bus Station,
direct,3/5/2019,11:30,Los Angeles,North Hollywood Station,,12,Anaheim,Anaheim Bus Station,
direct,3/5/2019,14:00,Los Angeles,North Hollywood Station,,13,Anaheim,Anaheim Bus Station,
direct,3/5/2019,14:50,Los Angeles,North Hollywood Station,,12,Anaheim,Anaheim Bus Station,
direct,3/5/2019,15:00,Los Angeles,North Hollywood Station,,13,Anaheim,Anaheim Bus Station,
direct,3/5/2019,15:30,Los Angeles,North Hollywood Station,,14,Anaheim,Anaheim Bus Station,
direct,3/5/2019,15:40,Los Angeles,North Hollywood Station,,13,Anaheim,Anaheim Bus Station,
direct,3/5/2019,6:40,Los Angeles,North Hollywood Station,,12,Anaheim,Anaheim Bus Station,FALSE
direct,3/13/2019,7:20,San Francisco,Transbay Terminal,,51,Anaheim,Anaheim Bus Station,
direct,3/13/2019,8:50,San Francisco,Transbay Terminal,,46,Anaheim,Anaheim Bus Station,
direct,3/13/2019,9:10,San Francisco,Transbay Terminal,,48,Anaheim,Anaheim Bus Station,
direct,3/13/2019,10:30,San Francisco,Transbay Terminal,,48,Anaheim,Anaheim Bus Station,
direct,3/13/2019,12:10,San Francisco,Transbay Terminal,,46,Anaheim,Anaheim Bus Station,
direct,3/13/2019,16:10,San Francisco,Transbay Terminal,,49,Anaheim,Anaheim Bus Station,
direct,3/13/2019,16:20,San Francisco,Transbay Terminal,,49,Anaheim,Anaheim Bus Station,
direct,3/13/2019,16:40,San Francisco,Transbay Terminal,,53,Anaheim,Anaheim Bus Station,
direct,3/13/2019,8:50,San Francisco,Transbay Terminal,,46,Anaheim,Anaheim Bus Station,FALSE
direct,3/7/2019,7:10,Vancouver,Pacific Central Station,,44,Portland,SW Arthur & 1st,
direct,3/7/2019,8:40,Vancouver,Pacific Central Station,,48,Portland,SW Arthur & 1st,
direct,3/7/2019,9:30,Vancouver,Pacific Central Station,,44,Portland,SW Arthur & 1st,
direct,3/7/2019,11:50,Vancouver,Pacific Central Station,,39,Portland,SW Arthur & 1st,
direct,3/7/2019,14:10,Vancouver,Pacific Central Station,,41,Portland,SW Arthur & 1st,
direct,3/7/2019,14:30,Vancouver,Pacific Central Station,,36,Portland,SW Arthur & 1st,
direct,3/7/2019,17:00,Vancouver,Pacific Central Station,,39,Portland,SW Arthur & 1st,
direct,3/7/2019,19:00,Vancouver,Pacific Central Station,,47,Portland,SW Arthur & 1st,
direct,3/7/2019,7:10,Vancouver,Pacific Central Station,,44,Portland,SW Arthur & 1st,FALSE
direct,3/14/2019,6:20,Long Beach,Downtown Station,,38,San Francisco,Transbay Terminal,
direct,3/14/2019,10:00,Long Beach,Downtown Station,,42,San Francisco,Transbay Terminal,
direct,3/14/2019,10:40,Long Beach,Downtown Station,,48,San Francisco,Transbay Terminal,
direct,3/14/2019,13:40,Long Beach,Downtown Station,,43,San Francisco,Transbay Terminal,
direct,3/14/2019,15:30,Long Beach,Downtown Station,,46,San Francisco,Transbay Terminal,
direct,3/14/2019,16:40,Long Beach,Downtown Station,,48,San Francisco,Transbay Terminal,
direct,3/14/2019,19:20,Long Beach,Downtown Station,,48,San Francisco,Transbay Terminal,
direct,3/14/2019,6:20,Long Beach,Downtown Station,,46,San Francisco,Transbay Terminal,TRUE
direct,3/8/2019,7:10,Fresno,2660 Tulare St,,39,Las Vegas,Union Plaza,
direct,3/8/2019,7:40,Fresno,2660 Tulare St,,38,Las Vegas,Union Plaza,
direct,3/8/2019,10:50,Fresno,2660 Tulare St,,45,Las Vegas,Union Plaza,
direct,3/8/2019,12:20,Fresno,2660 Tulare St,,39,Las Vegas,Union Plaza,
direct,3/8/2019,12:30,Fresno,2660 Tulare St,,39,Las Vegas,Union Plaza,
direct,3/8/2019,13:10,Fresno,2660 Tulare St,,41,Las Vegas,Union Plaza,
direct,3/8/2019,15:20,Fresno,2660 Tulare St,,42,Las Vegas,Union Plaza,
direct,3/8/2019,15:50,Fresno,2660 Tulare St,,37,Las Vegas,Union Plaza,
direct,3/8/2019,18:00,Fresno,2660 Tulare St,,47,Las Vegas,Union Plaza,
direct,3/8/2019,18:10,Fresno,2660 Tulare St,,40,Las Vegas,Union Plaza,
direct,3/8/2019,7:40,Fresno,2660 Tulare St,,38,Las Vegas,Union Plaza,FALSE
direct,3/9/2019,7:40,Sacramento,65th Light Rail Station,,51,Los Angeles,North Hollywood Station,
direct,3/9/2019,9:40,Sacramento,65th Light Rail Station,,48,Los Angeles,North Hollywood Station,
direct,3/9/2019,13:20,Sacramento,65th Light Rail Station,,50,Los Angeles,North Hollywood Station,
direct,3/9/2019,7:40,Sacramento,65th Light Rail Station,,51,Los Angeles,North Hollywood Station,FALSE
direct,3/13/2019,6:50,Anaheim,Anaheim Bus Station,,37,Las Vegas,Union Plaza,
direct,3/13/2019,8:10,Anaheim,Anaheim Bus Station,,37,Las Vegas,Union Plaza,
direct,3/13/2019,8:30,Anaheim,Anaheim Bus Station,,40,Las Vegas,Union Plaza,
direct,3/13/2019,19:50,Anaheim,Anaheim Bus Station,,42,Las Vegas,Union Plaza,
direct,3/8/2019,6:50,Anaheim,Anaheim Bus Station,,41,Las Vegas,Union Plaza,
direct,3/8/2019,8:10,Anaheim,Anaheim Bus Station,,38,Las Vegas,Union Plaza,
direct,3/8/2019,8:30,Anaheim,Anaheim Bus Station,,38,Las Vegas,Union Plaza,
direct,3/8/2019,19:50,Anaheim,Anaheim Bus Station,,37,Las Vegas,Union Plaza,
direct,3/8/2019,8:30,Anaheim,Anaheim Bus Station,,38,Las Vegas,Union Plaza,FALSE
direct,3/1/2019,7:40,Sacramento,65th Light Rail Station,,22,San Francisco,Transbay Terminal,
direct,3/1/2019,7:50,Sacramento,65th Light Rail Station,,24,San Francisco,Transbay Terminal,
direct,3/1/2019,9:40,Sacramento,65th Light Rail Station,,24,San Francisco,Transbay Terminal,
direct,3/1/2019,12:10,Sacramento,65th Light Rail Station,,20,San Francisco,Transbay Terminal,
direct,3/1/2019,12:20,Sacramento,65th Light Rail Station,,22,San Francisco,Transbay Terminal,
direct,3/1/2019,13:00,Sacramento,65th Light Rail Station,,25,San Francisco,Transbay Terminal,
direct,3/1/2019,15:10,Sacramento,65th Light Rail Station,,24,San Francisco,Transbay Terminal,
direct,3/1/2019,15:20,Sacramento,65th Light Rail Station,,23,San Francisco,Transbay Terminal,
direct,3/1/2019,16:20,Sacramento,65th Light Rail Station,,21,San Francisco,Transbay Terminal,
direct,3/1/2019,16:40,Sacramento,65th Light Rail Station,,20,San Francisco,Transbay Terminal,
direct,3/1/2019,7:40,Sacramento,65th Light Rail Station,,22,San Francisco,Transbay Terminal,FALSE
direct,3/7/2019,7:00,Portland,SW Arthur & 1st,,28,Seattle,Westlake Station,
direct,3/7/2019,11:20,Portland,SW Arthur & 1st,,30,Seattle,Westlake Station,
direct,3/7/2019,11:50,Portland,SW Arthur & 1st,,32,Seattle,Westlake Station,
direct,3/7/2019,12:20,Portland,SW Arthur & 1st,,32,Seattle,Westlake Station,
direct,3/7/2019,12:30,Portland,SW Arthur & 1st,,30,Seattle,Westlake Station,
direct,3/7/2019,12:40,Portland,SW Arthur & 1st,,32,Seattle,Westlake Station,
direct,3/7/2019,16:10,Portland,SW Arthur & 1st,,34,Seattle,Westlake Station,
direct,3/7/2019,17:30,Portland,SW Arthur & 1st,,28,Seattle,Westlake Station,
direct,3/7/2019,18:30,Portland,SW Arthur & 1st,,30,Seattle,Westlake Station,
direct,3/7/2019,19:00,Portland,SW Arthur & 1st,,31,Seattle,Westlake Station,
direct,3/7/2019,7:00,Portland,SW Arthur & 1st,,28,Seattle,Westlake Station,FALSE
direct,3/14/2019,9:00,Philadelphia,10th and Filbert,,23,New York,Penn Station,
direct,3/14/2019,10:10,Philadelphia,10th and Filbert,,22,New York,Penn Station,
direct,3/14/2019,12:30,Philadelphia,10th and Filbert,,21,New York,Penn Station,
direct,3/14/2019,13:10,Philadelphia,10th and Filbert,,22,New York,Penn Station,
direct,3/14/2019,13:50,Philadelphia,10th and Filbert,,21,New York,Penn Station,
direct,3/14/2019,18:00,Philadelphia,10th and Filbert,,23,New York,Penn Station,
direct,3/14/2019,10:10,Philadelphia,10th and Filbert,,22,New York,Penn Station,FALSE
direct,3/7/2019,7:30,Seattle,Westlake Station,,33,Portland,SW Arthur & 1st,
direct,3/7/2019,9:00,Seattle,Westlake Station,,31,Portland,SW Arthur & 1st,
direct,3/7/2019,9:20,Seattle,Westlake Station,,32,Portland,SW Arthur & 1st,
direct,3/7/2019,9:30,Seattle,Westlake Station,,30,Portland,SW Arthur & 1st,
direct,3/7/2019,9:50,Seattle,Westlake Station,,30,Portland,SW Arthur & 1st,
direct,3/7/2019,12:10,Seattle,Westlake Station,,33,Portland,SW Arthur & 1st,
direct,3/7/2019,12:20,Seattle,Westlake Station,,31,Portland,SW Arthur & 1st,
direct,3/7/2019,18:30,Seattle,Westlake Station,,32,Portland,SW Arthur & 1st,
direct,3/7/2019,7:30,Seattle,Westlake Station,,33,Portland,SW Arthur & 1st,FALSE
direct,3/3/2019,6:50,Los Angeles,North Hollywood Station,,11,Long Beach,Downtown Station,
direct,3/3/2019,8:20,Los Angeles,North Hollywood Station,,12,Long Beach,Downtown Station,
direct,3/3/2019,11:20,Los Angeles,North Hollywood Station,,9,Long Beach,Downtown Station,
direct,3/3/2019,12:10,Los Angeles,North Hollywood Station,,13,Long Beach,Downtown Station,
direct,3/3/2019,12:50,Los Angeles,North Hollywood Station,,12,Long Beach,Downtown Station,
direct,3/3/2019,13:30,Los Angeles,North Hollywood Station,,11,Long Beach,Downtown Station,
direct,3/3/2019,13:40,Los Angeles,North Hollywood Station,,13,Long Beach,Downtown Station,
direct,3/3/2019,14:00,Los Angeles,North Hollywood Station,,12,Long Beach,Downtown Station,
direct,3/3/2019,14:40,Los Angeles,North Hollywood Station,,12,Long Beach,Downtown Station,
direct,3/3/2019,15:20,Los Angeles,North Hollywood Station,,11,Long Beach,Downtown Station,
direct,3/3/2019,6:50,Los Angeles,North Hollywood Station,,11,Long Beach,Downtown Station,FALSE
direct,3/10/2019,6:40,Los Angeles,North Hollywood Station,,47,San Francisco,Transbay Terminal,
direct,3/10/2019,7:30,Los Angeles,North Hollywood Station,,48,San Francisco,Transbay Terminal,
direct,3/10/2019,8:40,Los Angeles,North Hollywood Station,,52,San Francisco,Transbay Terminal,
direct,3/10/2019,9:00,Los Angeles,North Hollywood Station,,41,San Francisco,Transbay Terminal,
direct,3/10/2019,10:40,Los Angeles,North Hollywood Station,,49,San Francisco,Transbay Terminal,
direct,3/10/2019,11:40,Los Angeles,North Hollywood Station,,52,San Francisco,Transbay Terminal,
direct,3/10/2019,13:00,Los Angeles,North Hollywood Station,,47,San Francisco,Transbay Terminal,
direct,3/10/2019,13:10,Los Angeles,North Hollywood Station,,48,San Francisco,Transbay Terminal,
direct,3/10/2019,17:50,Los Angeles,North Hollywood Station,,44,San Francisco,Transbay Terminal,
direct,3/10/2019,18:00,Los Angeles,North Hollywood Station,,43,San Francisco,Transbay Terminal,
direct,3/10/2019,6:40,Los Angeles,North Hollywood Station,,47,San Francisco,Transbay Terminal,FALSE
one-stop,3/6/2019,6:30,San Diego,El Cajon Bus Stop,,58,Sacramento,65th Light Rail Station,
one-stop,3/6/2019,6:50,San Diego,El Cajon Bus Stop,,62,Sacramento,65th Light Rail Station,
one-stop,3/6/2019,7:20,San Diego,El Cajon Bus Stop,,64,Sacramento,65th Light Rail Station,
one-stop,3/6/2019,9:10,San Diego,El Cajon Bus Stop,,65,Sacramento,65th Light Rail Station,
one-stop,3/6/2019,10:30,San Diego,El Cajon Bus Stop,,58,Sacramento,65th Light Rail Station,
one-stop,3/6/2019,11:30,San Diego,El Cajon Bus Stop,,64,Sacramento,65th Light Rail Station,
one-stop,3/6/2019,11:50,San Diego,El Cajon Bus Stop,,62,Sacramento,65th Light Rail Station,
one-stop,3/6/2019,14:20,San Diego,El Cajon Bus Stop,,61,Sacramento,65th Light Rail Station,
one-stop,3/6/2019,16:00,San Diego,El Cajon Bus Stop,,59,Sacramento,65th Light Rail Station,
one-stop,3/6/2019,18:10,San Diego,El Cajon Bus Stop,,58,Sacramento,65th Light Rail Station,
one-stop,3/6/2019,6:30,San Diego,El Cajon Bus Stop,,58,Sacramento,65th Light Rail Station,FALSE
direct,3/14/2019,6:00,Long Beach,Downtown Station,,11,Los Angeles,North Hollywood Station,
direct,3/14/2019,6:20,Long Beach,Downtown Station,,12,Los Angeles,North Hollywood Station,
direct,3/14/2019,6:50,Long Beach,Downtown Station,,12,Los Angeles,North Hollywood Station,
direct,3/14/2019,8:10,Long Beach,Downtown Station,,11,Los Angeles,North Hollywood Station,
direct,3/14/2019,8:20,Long Beach,Downtown Station,,13,Los Angeles,North Hollywood Station,
direct,3/14/2019,9:40,Long Beach,Downtown Station,,11,Los Angeles,North Hollywood Station,
direct,3/14/2019,9:50,Long Beach,Downtown Station,,11,Los Angeles,North Hollywood Station,
direct,3/14/2019,11:00,Long Beach,Downtown Station,,10,Los Angeles,North Hollywood Station,
direct,3/14/2019,12:20,Long Beach,Downtown Station,,11,Los Angeles,North Hollywood Station,
direct,3/14/2019,13:00,Long Beach,Downtown Station,,13,Los Angeles,North Hollywood Station,
direct,3/14/2019,6:50,Long Beach,Downtown Station,,12,Los Angeles,North Hollywood Station,FALSE
direct,3/7/2019,6:50,Long Beach,Downtown Station,,24,San Diego,El Cajon Bus Stop,
direct,3/7/2019,7:30,Long Beach,Downtown Station,,25,San Diego,El Cajon Bus Stop,
direct,3/7/2019,7:50,Long Beach,Downtown Station,,23,San Diego,El Cajon Bus Stop,
direct,3/7/2019,8:40,Long Beach,Downtown Station,,21,San Diego,El Cajon Bus Stop,
direct,3/7/2019,9:30,Long Beach,Downtown Station,,22,San Diego,El Cajon Bus Stop,
direct,3/7/2019,15:20,Long Beach,Downtown Station,,22,San Diego,El Cajon Bus Stop,
direct,3/7/2019,16:10,Long Beach,Downtown Station,,27,San Diego,El Cajon Bus Stop,
direct,3/7/2019,17:50,Long Beach,Downtown Station,,26,San Diego,El Cajon Bus Stop,
direct,3/7/2019,18:10,Long Beach,Downtown Station,,30,San Diego,El Cajon Bus Stop,
direct,3/7/2019,6:50,Long Beach,Downtown Station,,24,San Diego,El Cajon Bus Stop,FALSE
direct,3/5/2019,7:20,Las Vegas,Union Plaza,,41,Fresno,2660 Tulare St,
direct,3/5/2019,9:00,Las Vegas,Union Plaza,,44,Fresno,2660 Tulare St,
direct,3/5/2019,10:10,Las Vegas,Union Plaza,,45,Fresno,2660 Tulare St,
direct,3/5/2019,12:10,Las Vegas,Union Plaza,,37,Fresno,2660 Tulare St,
direct,3/5/2019,14:10,Las Vegas,Union Plaza,,38,Fresno,2660 Tulare St,
direct,3/5/2019,14:40,Las Vegas,Union Plaza,,43,Fresno,2660 Tulare St,
direct,3/5/2019,15:30,Las Vegas,Union Plaza,,42,Fresno,2660 Tulare St,
direct,3/5/2019,18:00,Las Vegas,Union Plaza,,36,Fresno,2660 Tulare St,
direct,3/5/2019,18:30,Las Vegas,Union Plaza,,36,Fresno,2660 Tulare St,
direct,3/5/2019,18:40,Las Vegas,Union Plaza,,39,Fresno,2660 Tulare St,
direct,3/5/2019,7:20,Las Vegas,Union Plaza,,41,Fresno,2660 Tulare St,FALSE
direct,3/8/2019,6:40,Las Vegas,Union Plaza,,32,Anaheim,Anaheim Bus Station,
direct,3/8/2019,7:00,Las Vegas,Union Plaza,,40,Anaheim,Anaheim Bus Station,
direct,3/8/2019,11:30,Las Vegas,Union Plaza,,39,Anaheim,Anaheim Bus Station,
direct,3/8/2019,18:10,Las Vegas,Union Plaza,,32,Anaheim,Anaheim Bus Station,
direct,3/8/2019,6:40,Las Vegas,Union Plaza,,32,Anaheim,Anaheim Bus Station,FALSE
direct,3/4/2019,6:50,Fresno,2660 Tulare St,,49,San Diego,El Cajon Bus Stop,
direct,3/4/2019,8:20,Fresno,2660 Tulare St,,46,San Diego,El Cajon Bus Stop,
direct,3/4/2019,9:30,Fresno,2660 Tulare St,,44,San Diego,El Cajon Bus Stop,
direct,3/4/2019,13:50,Fresno,2660 Tulare St,,45,San Diego,El Cajon Bus Stop,
direct,3/4/2019,16:20,Fresno,2660 Tulare St,,41,San Diego,El Cajon Bus Stop,
direct,3/4/2019,16:30,Fresno,2660 Tulare St,,50,San Diego,El Cajon Bus Stop,
direct,3/4/2019,6:50,Fresno,2660 Tulare St,,49,San Diego,El Cajon Bus Stop,FALSE
direct,3/3/2019,7:00,San Francisco,Transbay Terminal,,47,Long Beach,Downtown Station,
direct,3/3/2019,7:40,San Francisco,Transbay Terminal,,44,Long Beach,Downtown Station,
direct,3/3/2019,9:10,San Francisco,Transbay Terminal,,46,Long Beach,Downtown Station,
direct,3/3/2019,11:10,San Francisco,Transbay Terminal,,54,Long Beach,Downtown Station,
direct,3/3/2019,13:00,San Francisco,Transbay Terminal,,52,Long Beach,Downtown Station,
direct,3/3/2019,17:00,San Francisco,Transbay Terminal,,52,Long Beach,Downtown Station,
direct,3/3/2019,19:50,San Francisco,Transbay Terminal,,53,Long Beach,Downtown Station,
direct,3/3/2019,7:00,San Francisco,Transbay Terminal,,47,Long Beach,Downtown Station,FALSE
direct,3/13/2019,7:20,San Diego,El Cajon Bus Stop,,21,Anaheim,Anaheim Bus Station,
direct,3/13/2019,8:20,San Diego,El Cajon Bus Stop,,22,Anaheim,Anaheim Bus Station,
direct,3/13/2019,9:10,San Diego,El Cajon Bus Stop,,25,Anaheim,Anaheim Bus Station,
direct,3/13/2019,9:40,San Diego,El Cajon Bus Stop,,23,Anaheim,Anaheim Bus Station,
direct,3/13/2019,10:00,San Diego,El Cajon Bus Stop,,21,Anaheim,Anaheim Bus Station,
direct,3/13/2019,15:20,San Diego,El Cajon Bus Stop,,23,Anaheim,Anaheim Bus Station,
direct,3/13/2019,18:40,San Diego,El Cajon Bus Stop,,25,Anaheim,Anaheim Bus Station,
direct,3/13/2019,19:10,San Diego,El Cajon Bus Stop,,24,Anaheim,Anaheim Bus Station,
direct,3/13/2019,8:20,San Diego,El Cajon Bus Stop,,22,Anaheim,Anaheim Bus Station,FALSE
direct,3/7/2019,6:30,San Diego,El Cajon Bus Stop,,59,San Francisco,Transbay Terminal,
direct,3/7/2019,7:20,San Diego,El Cajon Bus Stop,,60,San Francisco,Transbay Terminal,
direct,3/7/2019,9:10,San Diego,El Cajon Bus Stop,,51,San Francisco,Transbay Terminal,
direct,3/7/2019,10:30,San Diego,El Cajon Bus Stop,,52,San Francisco,Transbay Terminal,
direct,3/7/2019,13:20,San Diego,El Cajon Bus Stop,,59,San Francisco,Transbay Terminal,
direct,3/7/2019,14:50,San Diego,El Cajon Bus Stop,,48,San Francisco,Transbay Terminal,
direct,3/7/2019,7:20,San Diego,El Cajon Bus Stop,,60,San Francisco,Transbay Terminal,FALSE
direct,3/14/2019,7:20,San Diego,El Cajon Bus Stop,,27,Anaheim,Anaheim Bus Station,
direct,3/14/2019,8:20,San Diego,El Cajon Bus Stop,,21,Anaheim,Anaheim Bus Station,
direct,3/14/2019,9:10,San Diego,El Cajon Bus Stop,,23,Anaheim,Anaheim Bus Station,
direct,3/14/2019,9:40,San Diego,El Cajon Bus Stop,,27,Anaheim,Anaheim Bus Station,
direct,3/14/2019,10:00,San Diego,El Cajon Bus Stop,,25,Anaheim,Anaheim Bus Station,
direct,3/14/2019,15:20,San Diego,El Cajon Bus Stop,,26,Anaheim,Anaheim Bus Station,
direct,3/14/2019,18:40,San Diego,El Cajon Bus Stop,,24,Anaheim,Anaheim Bus Station,
direct,3/14/2019,19:10,San Diego,El Cajon Bus Stop,,26,Anaheim,Anaheim Bus Station,
direct,3/14/2019,7:20,San Diego,El Cajon Bus Stop,,27,Anaheim,Anaheim Bus Station,FALSE
direct,3/2/2019,6:30,San Diego,El Cajon Bus Stop,,49,San Francisco,Transbay Terminal,
direct,3/2/2019,7:20,San Diego,El Cajon Bus Stop,,53,San Francisco,Transbay Terminal,
direct,3/2/2019,9:10,San Diego,El Cajon Bus Stop,,53,San Francisco,Transbay Terminal,
direct,3/2/2019,10:30,San Diego,El Cajon Bus Stop,,52,San Francisco,Transbay Terminal,
direct,3/2/2019,13:20,San Diego,El Cajon Bus Stop,,59,San Francisco,Transbay Terminal,
direct,3/2/2019,14:50,San Diego,El Cajon Bus Stop,,55,San Francisco,Transbay Terminal,
direct,3/2/2019,6:30,San Diego,El Cajon Bus Stop,,57,San Francisco,Transbay Terminal,TRUE
direct,3/12/2019,10:50,Fresno,2660 Tulare St,,27,San Francisco,Transbay Terminal,
direct,3/12/2019,12:40,Fresno,2660 Tulare St,,34,San Francisco,Transbay Terminal,
direct,3/12/2019,13:10,Fresno,2660 Tulare St,,32,San Francisco,Transbay Terminal,
direct,3/12/2019,13:30,Fresno,2660 Tulare St,,32,San Francisco,Transbay Terminal,
direct,3/12/2019,14:20,Fresno,2660 Tulare St,,31,San Francisco,Transbay Terminal,
direct,3/12/2019,14:40,Fresno,2660 Tulare St,,36,San Francisco,Transbay Terminal,
direct,3/12/2019,16:10,Fresno,2660 Tulare St,,37,San Francisco,Transbay Terminal,
direct,3/12/2019,19:40,Fresno,2660 Tulare St,,38,San Francisco,Transbay Terminal,
direct,3/12/2019,10:50,Fresno,2660 Tulare St,,27,San Francisco,Transbay Terminal,FALSE
direct,3/4/2019,6:40,Las Vegas,Union Plaza,,35,Anaheim,Anaheim Bus Station,
direct,3/4/2019,7:00,Las Vegas,Union Plaza,,39,Anaheim,Anaheim Bus Station,
direct,3/4/2019,11:30,Las Vegas,Union Plaza,,38,Anaheim,Anaheim Bus Station,
