location,number_of_rooms,phone_number,place_name,price_per_night,smoking_allowed,star_rating,street_address,check_in_date,stay_length
London,,+44 20 3388 0800,"Great Northern Hotel, A Tribute Portfolio Hotel, London",495,FALSE,5,Pancras Road,,
London,,+44 20 7493 4545,45 Park Lane,540,FALSE,5,45 Park Lane,,
New York,,+1 212-866-6400,Days Inn By Wyndham Hotel New York City-Broadway,128,TRUE,2,215 West 94th Street,,
New York,,+1 646-993-2714,Econo Lodge Times Square,120,TRUE,2,302 West 47th Street,,
New York,,+1 718-357-3661,Extended Stay America - New York City - Laguardia Airport,92,TRUE,2,"18-30 Whitestone Expressway, Whitestone",,
New York,,+1 718-786-7869,Feather Factory Hotel,228,TRUE,2,"26-32 Skillman Avenue, Long Island City",,
New York,,+1 718-888-8668,Flushing Hotel,80,TRUE,2,"36-38 Main Street, Flushing",,
New York,,+1 718-388-4433,Bklyn House Hotel,120,TRUE,2,"9 Beaver Street, Brooklyn",,
Chicago,,+1 312-981-6600,Ac Hotel By Marriott Chicago Downtown,69,FALSE,3,630 North Rush Street,,
Kuala Lumpur,,+60 3-2268 3888,Alila Bangsar,330,FALSE,5,"East Side, 58, Jalan Ang Seng, Brickfields, 50470",,
Sydney,,+61 2 9102 2828,28 Hotel Sydney,168,FALSE,4,"28 Regent Street, Chippendale New South Wales 2008, Australia",,
London,,+44 20 7402 0281,Abbey Court Hotel (Hyde Park),252,TRUE,3,Sussex Gardens,,
London,,+44 20 7493 4545,45 Park Lane,435,FALSE,5,45 Park Lane,,
London,,+44 20 8563 8692,Abercorn House,66,FALSE,1,28-30 Bute Gardens,,
Paris,,+33 1 44 72 42 00,Aparthotel Adagio Access Paris La Villette,210,FALSE,3,"28bis Avenue Corentin Cariou, 75019",,
Anaheim,,+1 714-635-8070,Alamo Inn & Suites,156,FALSE,2,1140 West Katella Avenue,,
Washington D.C.,,+1 202-337-6620,Arc The. Hotel Washington D.C.,84,FALSE,3,"824 New Hampshire Avenue Northwest, Washington, DC 20037, USA",,
Washington D.C.,,+1 202-337-6620,Arc The. Hotel Washington D.C.,243,FALSE,3,"824 New Hampshire Avenue Northwest, Washington, DC 20037, USA",,
New York,,+1 347-696-2500,1 Hotel Brooklyn Bridge,375,TRUE,5,"60 Furman Street, Brooklyn",,
Sydney,,+61 2 9265 8888,1831 Boutique Hotel,207,TRUE,3,631-635 George Street,,
Kuala Lumpur,,+60 3-2143 1111,Ceria Hotel Bukit Bintang,222,TRUE,2,"270, Jalan Changkat Thambi Dollah, Pudu, 55100 Wilayah Persekutuan, Wilayah Persekutuan",,
Kuala Lumpur,,+60 3-2110 4388,Container Hotel,228,TRUE,2,"Jalan Delima, Imbi, 55100 Kuala Lumpur, Wilayah Persekutuan",,
Kuala Lumpur,,+60 3-2141 7753,Gold3 Boutique Hotel,156,TRUE,2,"B5, Fahrenheit88, 179, Jalan Bukit Bintang, 55100 Kuala Lumpur, Wilayah Persekutuan",,
Kuala Lumpur,,+60 3-2143 5000,My Hotel @ Bukit Bintang,204,TRUE,2,"120, Jalan Pudu, Bukit Bintang, 55100 Kuala Lumpur, Wilayah Persekutuan",,
Kuala Lumpur,,+60 3-2274 9000,Nu Hotel,144,TRUE,2,"37, Jalan Thambipillay, Brickfields, 50470",,
Kuala Lumpur,,+60 3-9100 1133,"Silka Hotel, Cheras Sentral Mall",150,TRUE,2,"1, Jalan 2/142a, Taman Len Seng, 56000 Kuala Lumpur, Wilayah Persekutuan",,
Kuala Lumpur,,+60 3-2143 1111,Ceria Hotel Bukit Bintang,180,TRUE,2,"270, Jalan Changkat Thambi Dollah, Pudu, 55100 Wilayah Persekutuan, Wilayah Persekutuan",,
Kuala Lumpur,,+60 3-2268 3888,Alila Bangsar,230,FALSE,5,"East Side, 58, Jalan Ang Seng, Brickfields, 50470",,
London,,+44 20 3019 8610,Artist Residence London,432,TRUE,4,52 Cambridge Street,,
London,,+44 20 7221 2220,Berjaya Eden Park Hotel,234,TRUE,3,35-39 Inverness Terrace,,
London,,+44 20 7262 0537,Central London Budget Hotel,150,TRUE,2,12 Westbourne Street,,
Los Angeles,,+1 310-553-6561,Beverly Hills Marriott,384,FALSE,4,1150 South Beverly Drive,,
Paris,,+33 1 44 72 42 00,Aparthotel Adagio Access Paris La Villette,342,FALSE,3,"28bis Avenue Corentin Cariou, 75019",,
Paris,,+33 1 42 85 50 00,Avalon Hotel Paris Gare Du Nord,324,FALSE,3,"131 Boulevard de Magenta, 75010",,
Paris,,+33 1 45 38 52 59,Best Western Bretagne Montparnasse,456,TRUE,4,"33 Rue Raymond Losserand, 75014",,
Paris,,+33 1 43 37 81 25,Best Western Plus La Demeure HoTel,468,FALSE,4,"51 Boulevard Saint-Marcel, 75013",,
Paris,,+33 1 40 43 02 33,Bob Hotel By Elegancia,396,TRUE,4,"30 Rue Pernety, 75014",,
Kuala Lumpur,,+60 3-2386 0888,Capri By Fraser Kuala Lumpur,160,TRUE,4,"5, Jalan Kerinchi, Bangsar South, 59200 Kuala Lumpur, Wilayah Persekutuan",,
Kuala Lumpur,,+60 3-2144 2200,Concorde Hotel Kuala Lumpur,372,TRUE,4,"2, Jalan Sultan Ismail, Kuala Lumpur, 50250 Kuala Lumpur, Wilayah Persekutuan",,
Kuala Lumpur,,+60 3-2148 9988,D'Majestic Place By Swiss-Garden,232,TRUE,4,"376, Jalan Pudu, Pudu, 55100 Kuala Lumpur, Wilayah Persekutuan",,
Kuala Lumpur,,+60 3-2716 1000,Dorsett Kuala Lumpur,240,TRUE,4,"172, Jalan Imbi, Pudu, 55100 Kuala Lumpur, Wilayah Persekutuan",,
Kuala Lumpur,,+60 3-2148 6888,Hotel Royal Kuala Lumpur,456,TRUE,4,"Jalan Walter Granier, Bukit Bintang, 55100 Kuala Lumpur, Wilayah Persekutuan",,
Kuala Lumpur,,+60 3-6419 8688,"Hyatt House Kuala Lumpur, Mont'Kiara",216,TRUE,4,"G-2, Arcoris, No. 10, Jalan Kiara, Mont Kiara, 50480, Wilayah Persekutuan",,
Kuala Lumpur,,+60 3-2778 3333,Ibis Kuala Lumpur City Centre,200,TRUE,4,"32, Jalan Yap Kwan Seng, 50450",,
Kuala Lumpur,,+60 3-2785 2828,Melia Kuala Lumpur,240,TRUE,4,"16, Jalan Imbi, 55100",,
Kuala Lumpur,,+60 3-2720 3888,Oakwood Hotel & Residence Kuala Lumpur,252,TRUE,4,"222, Jalan Ampang, 50450 Kuala Lumpur, Wilayah Persekutuan",,
Kuala Lumpur,,+60 3-2726 6788,"Oasia Suites Kuala Lumpur, Malaysia",168,TRUE,4,"10, Lorong P Ramlee, Kuala Lumpur, 50250",,
Los Angeles,,+1 213-279-3532,Kimpton Everly Hotel,420,TRUE,4,1800 Argyle Avenue,,
Los Angeles,,+1 323-785-6600,Mama Shelter,84,TRUE,4,6500 Selma Avenue,,
Los Angeles,,+1 213-617-1133,The L.A. Grand Hotel Downtown,96,TRUE,4,333 South Figueroa Street,,
Los Angeles,,+1 323-658-6600,The Orlando Hotel,264,TRUE,4,8384 West 3rd Street,,
Los Angeles,,+1 855-522-8252,Ucla Meyer And Renee Luskin Conference Center,348,TRUE,4,425 Westwood Plaza,,
London,,+44 20 7244 5700,Avni Kensington Hotel,120,FALSE,3,40-44 Harrington Gardens,,
San Francisco,,+1 415-788-5604,Hi San Francisco Downtown Hostel,207,TRUE,3,312 Mason Street,,
San Francisco,,+1 415-495-2100,Hotel Griffon - A Greystone Hotel,90,TRUE,3,155 Steuart Street,,
San Francisco,,+1 415-617-6565,Hotel Zephyr,186,TRUE,3,250 Beach Street,,
San Francisco,,+1 415-921-4000,Kimpton Buchanan Hotel,210,TRUE,3,1800 Sutter Street,,
San Francisco,,+1 415-400-0500,Mystic Hotel,252,TRUE,3,417 Stockton Street,,
San Francisco,,+1 415-885-2987,Nob Hill Hotel,60,TRUE,3,835 Hyde Street,,
Toronto,,+1 416-244-1711,Delta Hotels By Marriott Toronto Airport & Conference Centre,144,FALSE,3,"655 Dixon Road, Etobicoke, Ontario M9W 1J3, Canada",,
Toronto,,+1 416-674-8442,Embassy Suites By Hilton Toronto Airport,78,FALSE,3,"262 Carlingview Drive, Etobicoke, Ontario M9W 5G1, Canada",,
Toronto,,+1 416-747-7676,Est Hotel,66,FALSE,3,"1790 Albion Road, Etobicoke, Ontario M9V 4J8, Canada",,
Toronto,,+1 416-646-3000,Hampton Inn By Hilton Toronto Airport Corporate Centre,351,FALSE,3,5515 Eglinton Avenue West,,
London,,+44 844 567 8955,Antoinette Hotel Wimbledon,180,FALSE,3,"The Broadway SW19 1SD, United Kingdom",,
Kuala Lumpur,,+60 3-2172 7272,Doubletree By Hilton Hotel Kuala Lumpur,155,TRUE,5,"The Intermark, 348, Jalan Tun Razak, 50400 Kuala Lumpur, Wilayah Persekutuan",,
Kuala Lumpur,,+60 3-2789 7777,Eq Kuala Lumpur,130,TRUE,5,"EQ, Equatorial Plaza, Jalan Sultan Ismail, 50250",,
Kuala Lumpur,,+60 3-2382 8888,Four Seasons Hotel Kuala Lumpur,360,TRUE,5,"145, Jalan Ampang, 50450 Kuala Lumpur, Wilayah Persekutuan",,
Kuala Lumpur,,+60 3-2118 6288,Fraser Place Kuala Lumpur,370,TRUE,5,"163, 10, Jalan Perak, Kuala Lumpur, 50450 Kuala Lumpur, Wilayah Persekutuan",,
Kuala Lumpur,,+60 3-2191 0888,Fraser Residence Kuala Lumpur,435,TRUE,5,"Jalan Cendana, Off, Jalan Sultan Ismail, Kampung Baru, 50250",,
Kuala Lumpur,,+60 3-2117 4888,Grand Millennium Hotel Kuala Lumpur,300,TRUE,5,"160, Jalan Bukit Bintang, 55100 Kuala Lumpur, Wilayah Persekutuan",,
Kuala Lumpur,,+60 3-2141 9988,Hotel Istana Kuala Lumpur City Centre,260,TRUE,5,"73, Jalan Raja Chulan, Bukit Bintang, 50200 Kuala Lumpur, Wilayah Persekutuan",,
Kuala Lumpur,,+60 3-2711 8866,Hotel Maya Kuala Lumpur,510,TRUE,5,"138, Jalan Ampang, 50450",,
Kuala Lumpur,,+60 3-2161 8888,Corus Hotel Kuala Lumpur,140,FALSE,4,"Jalan Ampang, Hampshire Park, 50450 Kuala Lumpur, Wilayah Persekutuan",,
Kuala Lumpur,,+60 3-2148 9988,D'Majestic Place By Swiss-Garden,120,TRUE,4,"376, Jalan Pudu, Pudu, 55100 Kuala Lumpur, Wilayah Persekutuan",,
Kuala Lumpur,,+60 3-2771 3388,Element Kuala Lumpur,468,FALSE,4,"Ilham Tower, 8, Jalan Binjai, 50450",,
Kuala Lumpur,,+60 3-2788 8888,Furama Bukit Bintang,84,FALSE,4,"136, Jalan Changkat Thambi Dollah, Pudu, 55100 Kuala Lumpur, Wilayah Persekutuan",,
Kuala Lumpur,,+60 3-2778 8888,Hilton Garden Inn Kuala Lumpur Jalan Tuanku Abdul Rahman North,336,FALSE,4,"449, Jalan Tuanku Abdul Rahman, Chow Kit, 50100",,
New York,,+1 212-679-7665,Broadway Plaza Hotel,243,TRUE,3,1155 Broadway,,
New York,,+1 212-302-9088,Citadines Connect Fifth Avenue New York,150,TRUE,3,15 West 45th Street,,
New York,,+1 212-461-3638,Citizenm New York Times Square Hotel,222,TRUE,3,218 West 50th Street,,
New York,,+1 646-993-2715,Comfort Inn Midtown West,180,TRUE,3,548 West 48th Street,,
New York,,+1 718-672-6600,Hampton Inn New York - Laguardia Airport,126,TRUE,3,"102-40 Ditmars Boulevard, East Elmhurst, NY 11369, USA",,
New York,,+1 212-932-2300,Hi New York City Hostel,234,TRUE,3,891 Amsterdam Avenue,,
New York,,+1 212-868-6700,Hilton Garden Inn New York Times Square South,126,TRUE,3,326 West 37th Street,,
Los Angeles,,+1 323-844-6417,Dream Hollywood,168,TRUE,4,"6417 Selma Avenue, Hollywood, CA 90028, USA",,
Los Angeles,,+1 213-624-0000,Hilton Checkers Los Angeles,248,TRUE,4,535 South Grand Avenue,,
Los Angeles,,+1 866-734-6018,Hotel Figueroa,200,FALSE,4,939 South Figueroa Street,,
Los Angeles,,+1 310-284-6500,Intercontinental Los Angeles Century City,408,FALSE,4,2151 Avenue of the Stars,,
San Diego,,+1 619-275-5700,Best Western Mission Bay,186,FALSE,2,2575 Clairemont Drive,,
San Diego,,+1 858-578-6600,Best Western San Diego/Miramar Hotel,228,FALSE,2,9310 Kearny Mesa Road,,
San Diego,,+1 619-224-3254,Best Western Yacht Harbor Hotel,216,FALSE,2,5005 North Harbor Drive,,
Vancouver,,+1 604-669-9888,Gec Granville Suites Hotel,234,TRUE,3,718 Drake Street,,
Vancouver,,+1 604-602-1008,Hampton Inn & Suites,81,FALSE,3,111 Robson Street,,
Vancouver,,+1 604-685-5335,Hi Vancouver Central,111,FALSE,3,1025 Granville Street,,
Vancouver,,+1 604-684-2151,Holiday Inn Hotel & Suites Vancouver Downtown,96,FALSE,3,1110 Howe Street,,
Philadelphia,,+1 215-825-7000,Aka Rittenhouse Square,272,FALSE,4,135 South 18th Street,,
Philadelphia,,+1 215-732-5500,Cambria Hotel Philadelphia Downtown Center City,189,FALSE,3,219 South Broad Street,,
Philadelphia,,+1 215-282-5000,"Club Quarters Hotel, Philadelphia",192,FALSE,3,1628 Chestnut Street,,
Vancouver,,+1 604-678-8899,Auberge Vancouver Hotel,444,TRUE,4,837 West Hastings Street,,
Philadelphia,,+1 215-825-7000,Aka Rittenhouse Square,372,FALSE,4,135 South 18th Street,,
Philadelphia,,+1 215-521-6500,Hilton Philadelphia At Penn'S Landing,324,FALSE,4,201 South Christopher Columbus Boulevard,,
Philadelphia,,+1 215-925-2111,Kimpton Hotel Monaco Philadelphia,264,FALSE,4,433 Chestnut Street,,
Philadelphia,,+1 215-422-8200,Le MeRidien Philadelphia,408,FALSE,4,1421 Arch Street,,
Philadelphia,,+1 215-238-6000,Marriott Old City,456,FALSE,4,One Dock Street,,
Philadelphia,,+1 215-492-9000,Philadelphia Airport Marriott,348,FALSE,4,One Arrivals Road Terminal B,,
Philadelphia,,+1 215-925-0000,Renaissance Philadelphia Downtown Hotel,444,FALSE,4,401 Chestnut Street,,
Philadelphia,,+1 215-569-8300,Sofitel Philadelphia At Rittenhouse Square,252,FALSE,4,120 South 17th Street,,
Philadelphia,,+1 215-222-0200,"The Inn At Penn, A Hilton Hotel",456,FALSE,4,3600 Sansom Street,,
Philadelphia,,+1 215-563-1600,The Westin Philadelphia,372,FALSE,4,"At Liberty Place, 99 South 17th Street",,
New York,,+1 718-433-1375,Boro Hotel,384,TRUE,4,"38-28 27th Street, Long Island City",,
New York,,+1 212-947-2999,Cachet Boutique Hotel Nyc,408,TRUE,4,510 West 42nd Street,,
New York,,+1 212-921-5500,City Club Hotel,200,TRUE,4,55 West 44th Street,,
New York,,+1 212-607-8888,Doubletree By Hilton Hotel New York Times Square West,304,TRUE,4,350 West 40th Street,,
New York,,+1 212-695-0003,Executive Hotel Le Soleil New York,384,TRUE,4,38 West 36th Street,,
New York,,+1 212-475-1920,Freehand New York,252,TRUE,4,23 Lexington Avenue,,
New York,,+1 212-603-9000,The Marmara Park Avenue,170,TRUE,5,114 East 32nd Street,,
New York,,+1 212-344-0800,The Wagner Hotel,220,TRUE,5,2 West Street,,
New York,,+1 718-631-8400,The William Vale,130,TRUE,5,"111 North 12th Street, Brooklyn",,
Los Angeles,,+1 323-464-5181,Best Western Plus Hollywood Hills Hotel,120,FALSE,2,"6141 Franklin Avenue, Hollywood, California 90028, United States",,
Los Angeles,,+1 800-947-7666,Beverly Laurel Motor Hotel,216,TRUE,2,8018 Beverly Boulevard,,
Los Angeles,,+1 323-952-6900,Hampton Inn & Suites Los Angeles/Hollywood,174,FALSE,2,"1133 Vine Street, Hollywood, CA 90038, USA",,
New York,,+1 212-302-9088,Citadines Connect Fifth Avenue New York,60,TRUE,3,15 West 45th Street,,
New York,,+1 212-461-3638,Citizenm New York Times Square Hotel,81,TRUE,3,218 West 50th Street,,
New York,,+1 718-672-6600,Hampton Inn New York - Laguardia Airport,84,TRUE,3,"102-40 Ditmars Boulevard, East Elmhurst, NY 11369, USA",,
New York,,+1 212-868-6700,Hilton Garden Inn New York Times Square South,117,TRUE,3,326 West 37th Street,,
Las Vegas,,+1 702-360-5700,Hampton Inn Las Vegas/Summerlin,216,TRUE,3,7100 Cascade Valley Court,,
Fresno,,+1 559-268-1000,Doubletree By Hilton Hotel Fresno Convention Center,279,FALSE,3,2233 Ventura Street,,
Fresno,,+1 559-375-7760,Piccadilly Inn Airport,225,TRUE,3,5115 East McKinley Avenue,,
Fresno,,+1 559-431-0004,Springhill Suites By Marriott Fresno,306,FALSE,3,6844 North Fresno Street,,
Los Angeles,,+1 323-852-7000,Ac Hotel By Marriott Beverly Hills,333,FALSE,3,6399 Wilshire Boulevard,,
Los Angeles,,+1 310-514-1414,Best Western Plus San Pedro Hotel & Suites,333,FALSE,3,"111 South Gaffey Street, San Pedro, CA 90731, USA",,
Philadelphia,,+1 215-365-4150,Doubletree By Hilton Hotel Philadelphia Airport,120,FALSE,3,4509 Island Avenue,,
Sacramento,,+1 916-443-1234,Hyatt Regency Sacramento,276,FALSE,4,1209 L Street,,
Sacramento,,+1 916-545-7100,Kimpton Sawyer Hotel,264,TRUE,4,500 J Street,,
Sacramento,,+1 916-447-1700,Sheraton Grand Sacramento Hotel,176,FALSE,4,"13th And, J Street",,
Sacramento,,+1 916-447-2700,"The Citizen Hotel, Autograph Collection",152,FALSE,4,926 J Street,,
Sacramento,,+1 916-443-8400,The Westin Sacramento,124,FALSE,4,4800 Riverside Boulevard,,
Anaheim,,+1 714-535-1133,Desert Palms Hotel And Suites,324,TRUE,3,631 West Katella Avenue,,
Anaheim,,+1 714-778-0350,Super 8 By Wyndham Anaheim/Disneyland Drive,216,TRUE,2,915 Disneyland Drive,,
Anaheim,,+1 714-772-5900,The Anaheim Hotel,138,TRUE,3,1700 Harbor Boulevard,,
Anaheim,,+1 714-774-7600,Travelodge Inn & Suites By Wyndham Anaheim On Disneyland Dr,80,TRUE,2,1057 West Ball Road,,
Anaheim,,+1 714-991-6868,Wyndham Garden Anaheim,210,TRUE,3,515 West Katella Avenue,,
San Francisco,,+1 415-771-3000,Cova Hotel,78,FALSE,3,655 Ellis Street,,
San Francisco,,+1 415-392-4666,Executive Hotel Vintage Court San Francisco,90,FALSE,3,650 Bush Street,,
Anaheim,,+1 714-635-5555,Candlewood Suites Anaheim - Resort Area,168,FALSE,3,1733 South Anaheim Boulevard,,
Seattle,,+1 206-340-1222,Green Tortoise Hostel Seattle,228,FALSE,2,105 Pike Street,,
Seattle,,+1 206-522-6991,Hampton Inn & Suites By Hilton Seattle/Northgate,132,TRUE,2,9550 1st Avenue Northeast,,
Seattle,,+1 206-441-7222,Holiday Inn Express & Suites Seattle-City Center,68,FALSE,2,226 7th Avenue North,,
Seattle,,+1 206-728-7666,Quality Inn & Suites Seattle Center,54,FALSE,2,618 John Street,,
Seattle,,+1 206-583-6453,The Inn At Virginia Mason,46,FALSE,2,1006 Spring Street,,
Los Angeles,,+1 323-469-2500,Banana Bungalow Hollywood,48,TRUE,1,"5920 Hollywood Boulevard, Hollywood, California 90028, United States",,
London,,+44 20 7402 0281,Abbey Court Hotel (Hyde Park),114,TRUE,3,Sussex Gardens,,
New York,,+1 347-696-2500,1 Hotel Brooklyn Bridge,120,TRUE,5,"60 Furman Street, Brooklyn",,
Kuala Lumpur,,+60 3-2782 6000,Intercontinental Kuala Lumpur,310,TRUE,5,"165, Jalan Ampang, 50450 Kuala Lumpur, Wilayah Persekutuan",,
Kuala Lumpur,,+60 3-2113 1888,Banyan Tree Kuala Lumpur,510,TRUE,5,"2, Jalan Conlay, 50450 Kuala Lumpur, Wilayah Persekutuan",,
New York,,+1 347-696-2500,1 Hotel Brooklyn Bridge,540,TRUE,5,"60 Furman Street, Brooklyn",,
New York,,+1 347-696-2500,1 Hotel Brooklyn Bridge,115,TRUE,5,"60 Furman Street, Brooklyn",,
San Francisco,,+1 415-673-3277,Amsterdam Hostel San Francisco,31,FALSE,1,749 Taylor Street,,
Kuala Lumpur,,+60 3-2110 4388,Container Hotel,116,TRUE,2,"Jalan Delima, Imbi, 55100 Kuala Lumpur, Wilayah Persekutuan",,
Kuala Lumpur,,+60 3-2143 5000,My Hotel @ Bukit Bintang,108,TRUE,2,"120, Jalan Pudu, Bukit Bintang, 55100 Kuala Lumpur, Wilayah Persekutuan",,
Kuala Lumpur,,+60 3-9100 1133,"Silka Hotel, Cheras Sentral Mall",88,TRUE,2,"1, Jalan 2/142a, Taman Len Seng, 56000 Kuala Lumpur, Wilayah Persekutuan",,
Kuala Lumpur,,+60 3-2110 4388,Container Hotel,108,TRUE,2,"Jalan Delima, Imbi, 55100 Kuala Lumpur, Wilayah Persekutuan",,
London,,+44 20 3310 5555,Courthouse Hotel Shoreditch,345,TRUE,5,335-337 Old Street,,
London,,+44 20 3750 4545,Devonshire Club By Mantis,315,TRUE,5,5 Devonshire Square,,
London,,+44 20 7589 5895,The Ampersand Hotel,525,TRUE,5,10 Harrington Road,,
London,,+44 20 7493 4545,45 Park Lane,310,FALSE,5,45 Park Lane,,
Paris,,+33 1 84 82 49 09,Ac Hotel By Marriott Paris Porte Maillot,96,FALSE,4,"6 Rue Gustave Charpentier, 75017",,
Philadelphia,,+1 215-398-3080,Best Western Plus Philadelphia Convention Center Hotel,306,FALSE,3,1225 Vine Street,,
Philadelphia,,+1 215-242-5905,Chestnut Hill Hotel,297,FALSE,3,8229 Germantown Avenue,,
Philadelphia,,+1 215-282-5000,"Club Quarters Hotel, Philadelphia",315,FALSE,3,1628 Chestnut Street,,
Philadelphia,,+1 215-644-9200,Courtyard By Marriott Philadelphia South At The Navy Yard,198,FALSE,3,1001 Intrepid Avenue,,
Philadelphia,,+1 215-365-4150,Doubletree By Hilton Hotel Philadelphia Airport,288,FALSE,3,4509 Island Avenue,,
Philadelphia,,+1 215-372-9000,Aka University City,243,TRUE,3,"Cira Centre South, 2929 Walnut Street",,
San Francisco,,+1 415-673-3277,Amsterdam Hostel San Francisco,56,FALSE,1,749 Taylor Street,,
London,,+44 20 7493 4545,45 Park Lane,230,FALSE,5,45 Park Lane,,
Los Angeles,,+1 213-621-4455,Kawada Hotel,162,TRUE,2,200 South Hill Street,,
Los Angeles,,+1 323-665-5735,Travelodge By Wyndham Hollywood-Vermont/Sunset,168,TRUE,2,1401 North Vermont Avenue,,
Los Angeles,,+1 310-566-2222,Venice Breeze Suites,174,TRUE,2,"2 Breeze Avenue, Venice, California 90291, United States",,
Los Angeles,,+1 323-463-2750,Walk Of Fame Hostel,132,TRUE,2,6820 Hollywood Boulevard,,
Los Angeles,,+1 800-947-7666,Beverly Laurel Motor Hotel,222,TRUE,2,8018 Beverly Boulevard,,
London,,+44 20 7493 4545,45 Park Lane,570,FALSE,5,45 Park Lane,,
San Diego,,+1 619-275-5700,Best Western Mission Bay,174,FALSE,2,2575 Clairemont Drive,,
Sydney,,+61 2 9011 5757,57 Hotel,224,FALSE,4,"57 Foveaux Street, Surry Hills New South Wales 2010, Australia",,
San Diego,,+1 855-430-7503,Estancia La Jolla Hotel & Spa,264,FALSE,4,"9700 North Torrey Pines Road, La Jolla, California 92037, United States",,
San Diego,,+1 858-558-1500,Hilton La Jolla Torrey Pines,160,FALSE,4,"10950 North Torrey Pines Road, La Jolla, California 92037, United States",,
San Diego,,+1 619-231-4040,Hilton San Diego Gaslamp Quarter,304,FALSE,4,401 K Street,,
San Diego,,+1 619-276-4010,Hilton San Diego Resort & Spa,120,FALSE,4,1775 East Mission Bay Drive,,
San Diego,,+1 619-727-4000,Hotel Indigo San Diego-Gaslamp Quarter,84,FALSE,4,509 Ninth Avenue,,
San Diego,,+1 858-551-3600,"Hotel La Jolla, Curio Collection By Hilton",312,FALSE,4,"7955 La Jolla Shores Drive, La Jolla, California 92037, United States",,
San Diego,,+1 858-552-1234,Hyatt Regency La Jolla At Aventine,296,FALSE,4,3777 La Jolla Village Drive,,
San Diego,,+1 619-224-1234,Hyatt Regency Mission Bay Spa And Marina,152,FALSE,4,1441 Quivira Road,,
San Diego,,+1 858-488-1081,Catamaran Resort Hotel And Spa,420,FALSE,4,3999 Mission Boulevard,,
London,,+44 20 7493 4545,45 Park Lane,495,FALSE,5,45 Park Lane,,
Los Angeles,,+1 310-553-6561,Beverly Hills Marriott,408,FALSE,4,1150 South Beverly Drive,,
London,,+44 20 7493 4545,45 Park Lane,405,FALSE,5,45 Park Lane,,
Sydney,,+61 2 9265 8888,1831 Boutique Hotel,60,TRUE,3,631-635 George Street,,
Paris,,+33 1 40 15 14 00,Citadines OpeRa Paris (Apart Hotel Paris),248,TRUE,4,"18 Rue Favart, 75002",,
