average_rating,check_in_date,check_out_date,hotel_name,location,number_of_rooms,pets_welcome,phone_number,price,street_address
4.3,,,Ac Hotel By Marriott Atlanta Downtown,Atlanta,,FALSE,+1 404-524-5555,152,101 Andrew Young International Boulevard Northwest
4.5,,,1 Hotel Brooklyn Bridge,New York,,TRUE,+1 833-625-6111,1332,"60 Furman Street, Brooklyn"
4.4,,,Aloft New Delhi Aerocity,Delhi,,FALSE,+91 11 4565 0000,192,"5B Igi T3 Road, Delhi - Ajmer Expressway, Aerocity, New Delhi"
3.9,,,Airtel Plaza Hotel,Los Angeles,,TRUE,+1 800-224-7835,480,"7277 Valjean Avenue, Van Nuys, California 91406, United States"
4.2,,,La Quinta Inn & Suites By Wyndham Las Vegas Summerlin Tech,Las Vegas,,TRUE,+1 702-360-1200,2100,7101 Cascade Valley Court
4.3,,,Ac Hotel By Marriott Paris Porte Maillot,Paris,,TRUE,+33 1 84 82 49 09,400,"6 Rue Gustave Charpentier, 75017"
4.5,,,Ac Hotel By Marriott Atlanta Buckhead At Phipps Plaza,Atlanta,,FALSE,+1 470-231-3030,1260,3600 Wieuca Road Northeast
4.2,,,28 Hotel Sydney,Sydney,,FALSE,+61 2 9102 2828,432,"28 Regent Street, Chippendale New South Wales 2008, Australia"
4.3,,,Ac Hotel By Marriott Chicago Downtown,Chicago,,TRUE,+1 312-981-6600,468,630 North Rush Street
4.3,,,Arizona Grand Resort & Spa,Phoenix,,FALSE,+1 602-426-2638,960,8000 Arizona Grand Parkway
4.3,,,Ac Hotel By Marriott Chicago Downtown,Chicago,,TRUE,+1 312-981-6600,696,630 North Rush Street
4.2,,,28 Hotel Sydney,Sydney,,FALSE,+61 2 9102 2828,116,"28 Regent Street, Chippendale New South Wales 2008, Australia"
4.7,,,45 Park Lane,London,,TRUE,+44 20 7493 4545,264,45 Park Lane
4.4,,,Ac Hotel By Marriott Beverly Hills,Los Angeles,,FALSE,+1 323-852-7000,448,6399 Wilshire Boulevard
4.4,,,Argonaut Hotel,San Francisco,,TRUE,+1 415-563-0800,912,495 Jefferson Street
4.4,,,Ac Hotel By Marriott Beverly Hills,Los Angeles,,FALSE,+1 323-852-7000,972,6399 Wilshire Boulevard
4.3,,,Ac Hotel By Marriott Chicago Downtown,Chicago,,TRUE,+1 312-981-6600,384,630 North Rush Street
4.3,,,Best Western Plus Las Vegas West,Las Vegas,,TRUE,+1 702-256-3766,432,8669 West Sahara Avenue
4.3,,,Best Western Plus Bayside Inn,San Diego,,FALSE,+1 619-233-7500,100,555 West Ash Street
4.4,,,Ac Hotel By Marriott Beverly Hills,Los Angeles,,FALSE,+1 323-852-7000,1008,6399 Wilshire Boulevard
4.5,,,Ac Hotel By Marriott Atlanta Buckhead At Phipps Plaza,Atlanta,,FALSE,+1 470-231-3030,432,3600 Wieuca Road Northeast
3.5,,,Amsterdam Hostel San Francisco,San Francisco,,FALSE,+1 415-673-3277,2079,749 Taylor Street
3.5,,,Amsterdam Hostel San Francisco,San Francisco,,FALSE,+1 415-673-3277,126,749 Taylor Street
4.4,,,Argonaut Hotel,San Francisco,,TRUE,+1 415-563-0800,480,495 Jefferson Street
4.5,,,1 Hotel Brooklyn Bridge,New York,,TRUE,+1 833-625-6111,480,"60 Furman Street, Brooklyn"
4.3,,,Le MeRidien Philadelphia,Philadelphia,,TRUE,+1 215-422-8200,1680,1421 Arch Street
4.2,,,Renaissance Philadelphia Downtown Hotel,Philadelphia,,TRUE,+1 800-468-3571,2772,401 Chestnut Street
4.1,,,Sheraton Philadelphia University City Hotel,Philadelphia,,TRUE,+1 215-387-8000,1056,3549 Chestnut Street
4,,,Aloft Philadelphia Airport,Philadelphia,,TRUE,+1 267-298-1700,252,4301 Island Avenue
4.3,,,Ac Hotel By Marriott Chicago Downtown,Chicago,,TRUE,+1 312-981-6600,336,630 North Rush Street
4.1,,,Banana Bungalow - Hollywood Hostel,Los Angeles,,FALSE,+1 323-469-2500,300,"5920 Hollywood Boulevard, Hollywood, CA 90028, USA"
4.4,,,Ac Hotel By Marriott Beverly Hills,Los Angeles,,FALSE,+1 323-852-7000,1860,6399 Wilshire Boulevard
3.5,,,Amsterdam Hostel San Francisco,San Francisco,,FALSE,+1 415-673-3277,96,749 Taylor Street
4.5,,,1 Hotel Brooklyn Bridge,New York,,TRUE,+1 833-625-6111,232,"60 Furman Street, Brooklyn"
4.1,,,Ibis New Delhi Aerocity,Delhi,,TRUE,+91 11 4302 0202,756,Asset no 9 Indira Gandhi International Airport Aerocity Hospitality District
4.7,,,"Taj Palace, New Delhi",Delhi,,TRUE,+91 11 2611 0202,420,"2, Sardar Patel Marg, Diplomatic Enclave, New Delhi"
4.4,,,"Vivanta Ambassador, New Delhi",Delhi,,TRUE,+91 11 6626 1000,312,"Sujan Singh Park, Subramaniam Bharti Marg, New Delhi"
4.4,,,"Vivanta New Delhi, Dwarka",Delhi,,TRUE,+91 11 6600 3000,224,"Metro Station Road, Sector 21, New Delhi"
4.1,,,Ibis New Delhi Aerocity,Delhi,,TRUE,+91 11 4302 0202,136,Asset no 9 Indira Gandhi International Airport Aerocity Hospitality District
4.6,,,Ace Hotel Chicago,Chicago,,TRUE,+1 312-764-1919,200,311 North Morgan Street
4.5,,,Acme Hotel Company Chicago,Chicago,,FALSE,+1 312-894-0800,672,15 East Ohio Street
4.3,,,Ac Hotel By Marriott Atlanta Downtown,Atlanta,,FALSE,+1 404-524-5555,480,101 Andrew Young International Boulevard Northwest
4.3,,,Best Western Plus Las Vegas West,Las Vegas,,TRUE,+1 702-256-3766,264,8669 West Sahara Avenue
4,,,Aloft Atlanta Downtown,Atlanta,,TRUE,+1 678-515-0300,208,300 Ted Turner Drive Northwest
4,,,Best Western Premier Toronto Airport Carlingview Hotel,Toronto,,TRUE,+1 416-637-7000,1800,"135 Carlingview Drive, Etobicoke, Ontario M9W 5E7, Canada"
3,,,Best Western Primrose Hotel Downtown-Toronto,Toronto,,TRUE,+1 800-780-7234,720,111 Carlton Street
4.4,,,Bisha Hotel Toronto,Toronto,,TRUE,+1 416-551-2800,936,80 Blue Jays Way
4.1,,,Cambridge Suites Toronto,Toronto,,FALSE,+1 800-463-1990,912,15 Richmond Street East
4.1,,,Courtyard By Marriott Toronto Downtown,Toronto,,FALSE,+1 416-924-0611,1656,475 Yonge Street
4,,,Best Western Premier Toronto Airport Carlingview Hotel,Toronto,,TRUE,+1 416-637-7000,432,"135 Carlingview Drive, Etobicoke, Ontario M9W 5E7, Canada"
4.3,,,Ac Hotel By Marriott Chicago Downtown,Chicago,,TRUE,+1 312-981-6600,232,630 North Rush Street
4.4,,,Argonaut Hotel,San Francisco,,TRUE,+1 415-563-0800,176,495 Jefferson Street
4.3,,,Aloft Portland Airport At Cascade Station,Portland,,TRUE,+1 503-200-5678,640,9920 Northeast Cascades Parkway
4.3,,,The Gore London - Starhotels Collezione,London,,FALSE,+44 20 7584 6601,240,190 Queen's Gate
4.1,,,Holiday Inn Hotel And Suites Anaheim,Anaheim,,TRUE,+1 714-535-0300,640,1240 South Walnut Street
4.4,,,Thompson Seattle,Seattle,,TRUE,+1 206-623-4600,672,110 Stewart Street
3.8,,,Holiday Inn Express Sacramento Convention Center,Sacramento,,TRUE,+1 916-444-4436,1053,728 16th Street
4.4,,,"Marriott Vacation Club Pulse At The Mayflower, Washington, D.C.",Washington D.C.,,FALSE,+1 202-347-3000,2592,"1127 Connecticut Avenue Northwest, Washington, District of Columbia 20036, United States"
4.2,,,Quest Bella Vista,Sydney,,FALSE,+61 2 8818 9300,2100,"24 Norbrik Drive, Bella Vista New South Wales 2153, Australia"
4.1,,,Holiday Inn Manhattan-Financial District,New York,,FALSE,+1 212-791-2900,208,99 Washington Street
3.5,,,Travelodge By Wyndham Downtown Chicago,Chicago,,FALSE,+1 800-576-0767,288,65 East Harrison Street
4.2,,,Yha London St Pancras Hostel,London,,FALSE,+44 345 371 9344,400,79-81 Euston Road
4,,,Four Points By Sheraton New York Downtown,New York,,FALSE,+1 212-273-9388,800,6 Platt Street
4.3,,,Citadines Tour Eiffel Paris (Apart Hotel Paris),Paris,,FALSE,+33 1 53 95 60 00,756,"132 Boulevard de Grenelle, 75015"
4.4,,,Hyatt Place Washington Dc/National Mall,Washington D.C.,,TRUE,+1 202-803-6110,720,"400 E Street Southwest, Washington, District of Columbia 20024, United States"
4.2,,,Mercure London Hyde Park Hotel,London,,FALSE,+44 20 7262 6699,1320,"Hyde Park, 8-14 Talbot Square"
4.2,,,Comfort Suites Michigan Avenue - Loop,Chicago,,TRUE,+1 623-432-0770,540,320 North Michigan Avenue
3.5,,,Kawada Hotel,Los Angeles,,FALSE,+1 213-621-4455,1344,200 South Hill Street
4.4,,,Homewood Suites By Hilton Chicago-Downtown,Chicago,,TRUE,+1 312-644-2222,936,40 East Grand Avenue
4.3,,,Hotel Opera Cadet,Paris,,FALSE,+33 1 53 34 50 50,1232,"24 Rue Cadet, 75009"
3.9,,,La Quinta Inn & Suites By Wyndham San Diego Seaworld/Zoo,San Diego,,TRUE,+1 619-295-6886,87,641 Camino del Rio South
4.6,,,The Westin Kierland Resort & Spa,Phoenix,,TRUE,+1 480-624-1000,2016,"6902 East Greenway Parkway, Scottsdale, Arizona 85254, United States"
4,,,"The Muse Sarovar Portico Kapashera, New Delhi",Delhi,,FALSE,+91 11 4909 9999,600,"88-89, Bijwasan Road, Kapas Hera Extension, Kapashera, New Delhi"
4.5,,,Homewood Suites By Hilton Los Angeles International Airport,Los Angeles,,FALSE,+1 310-215-3300,80,6151 West Century Boulevard
4,,,Hotel Peyris Opera,Paris,,FALSE,+33 1 47 70 50 83,1008,"10 Rue du Conservatoire, 75009"
4.2,,,The Westin Philadelphia,Philadelphia,,TRUE,+1 215-563-1600,192,"At Liberty Place, 99 South 17th Street"
4.4,,,Holiday Inn Express & Suites La Jolla - Beach Area,San Diego,,TRUE,+1 858-454-7101,248,"6705 La Jolla Boulevard, La Jolla, California 92037, United States"
4.2,,,Premier Inn London Wandsworth,London,,FALSE,+44 871 527 9486,288,45 Garratt Lane
4.2,,,Palmers Lodge Swiss Cottage,London,,FALSE,+44 20 7483 8470,828,40 College Crescent
3.8,,,Novotel Sydney Parramatta,Sydney,,FALSE,+61 2 9630 4999,1944,"350 Church Street, Parramatta New South Wales 2150, Australia"
4.4,,,Hyatt Place Chicago/River North,Chicago,,FALSE,+1 312-755-1600,2040,66 West Illinois Street
3.4,,,Motel 6 San Diego Hotel Circle - Mission Valley,San Diego,,TRUE,+1 619-296-1612,120,2424 Hotel Circle North
4.2,,,Hilton Garden Inn New Delhi/Saket,Delhi,,FALSE,+91 11 3919 1919,300,"A4, DLF Place, Saket District Centre, New Delhi"
4.4,,,State Plaza Hotel,Washington D.C.,,FALSE,+1 202-861-8200,1392,"2117 E Street Northwest, Washington, District of Columbia 20037, United States"
4.1,,,"Radisson Blu Edwardian, Kenilworth",London,,TRUE,+44 20 7637 3477,480,97 Great Russell Street
3.5,,,Travelodge London Battersea,London,,TRUE,+44 871 984 6189,105,200 York Road
4.1,,,Meininger Hotel London Hyde Park,London,,FALSE,+44 20 3318 1407,1456,65-67 Queen's Gate
4.2,,,Sheraton Philadelphia Society Hill Hotel,Philadelphia,,TRUE,+1 215-238-6000,1248,One Dock Street
4.6,,,Luma Hotel Times Square,New York,,FALSE,+1 888-559-5862,1512,120 West 41st Street
4.4,,,Courtyard By Marriott Paris Gare De Lyon,Paris,,FALSE,+33 1 80 20 63 00,496,"209-211 Rue de Bercy, 75012"
4.1,,,Doubletree By Hilton Hotel London - Victoria,London,,FALSE,+44 20 7834 8123,1872,2 Bridge Place
3.7,,,La Quinta Inn & Suites By Wyndham Lax,Los Angeles,,TRUE,+1 310-645-2200,1395,5249 West Century Boulevard
4.1,,,Hotel Vertigo San Francisco,San Francisco,,FALSE,+1 415-885-6800,1404,940 Sutter Street
4.5,,,The Arctic Club Seattle - A Doubletree By Hilton Hotel,Seattle,,FALSE,+1 206-340-0340,624,700 3rd Avenue
4.6,,,Inn At The Market,Seattle,,FALSE,+1 206-443-3600,348,86 Pine Street
4.4,,,Toronto Marriott City Centre Hotel,Toronto,,TRUE,+1 416-341-7100,480,One Blue Jays Way
4.3,,,Meriton Suites Bondi Junction,Sydney,,FALSE,+61 2 9277 1125,116,"97 Grafton Street, Bondi Junction New South Wales 2022, Australia"
4.4,,,Park South Hotel,New York,,FALSE,+1 212-448-0888,864,124 East 28th Street
3.6,,,Holiday Inn Express London - Victoria,London,,FALSE,+44 20 7630 8888,1620,106-110 Belgrave Road
4.4,,,The District By Hilton Club,Washington D.C.,,FALSE,+1 202-449-3100,888,"1250 22nd Street Northwest, Washington, District of Columbia 20037, United States"
3.8,,,Best Western Burns Hotel,London,,FALSE,+44 20 7373 3151,1350,18-26 Barkston Gardens
3.9,,,Crowne Plaza Jfk Airport New York City,New York,,TRUE,+1 718-530-1160,840,"138-10 135th Avenue, Jamaica"
4.5,,,"Hub By Premier Inn London Westminster, St James'S Park",London,,FALSE,+44 871 527 9706,704,15 Dacre Street
3.1,,,Smart Hyde Park Inn Hostel,London,,FALSE,+44 20 7229 0000,315,48-50 Inverness Terrace
3.8,,,The Capsule Hotel,Sydney,,FALSE,+61 2 8957 7763,1386,"3, 640 George Street"
4.6,,,Inn At The Market,Seattle,,FALSE,+1 206-443-3600,1920,86 Pine Street
4.1,,,Aparthotel Adagio Paris Montmartre,Paris,,TRUE,+33 1 42 57 14 55,952,"10 Place Charles Dullin, 75018"
4.1,,,Red Lion Hotel On The River Jantzen Beach,Portland,,TRUE,+1 503-283-4466,312,909 North Hayden Island Drive
4.6,,,The Inn At Union Square,San Francisco,,FALSE,+1 415-397-3510,384,440 Post Street
4.6,,,Le Germain Hotel Toronto Mercer,Toronto,,TRUE,+1 866-345-9501,680,30 Mercer Street
3.9,,,Premier Inn London Edmonton,London,,FALSE,+44 871 527 9404,1458,Advent Way
4.1,,,Ibis London City - Shoreditch Hotel,London,,FALSE,+44 20 7422 8400,184,5 Commercial Street
3.9,,,Hotel Mercure London Bloomsbury,London,,FALSE,+44 20 7833 3691,840,130-134 Southampton Row
4.1,,,Holiday Inn Manhattan-Financial District,New York,,FALSE,+1 212-791-2900,1440,99 Washington Street
4.1,,,Hilton Checkers Los Angeles,Los Angeles,,FALSE,+1 213-624-0000,468,535 South Grand Avenue
4.4,,,Residence Inn By Marriott Vancouver Downtown,Vancouver,,TRUE,+1 800-331-3131,756,1234 Hornby Street
4.2,,,Hilton Sacramento Arden West,Sacramento,,TRUE,+1 916-922-4700,312,2200 Harvard Street
4.5,,,Hotel Via,San Francisco,,FALSE,+1 415-200-4977,432,138 King Street
4.5,,,Hotel Indigo San Diego-Gaslamp Quarter,San Diego,,TRUE,+1 619-727-4000,592,509 Ninth Avenue
4.4,,,Hotel Relais Bosquet,Paris,,TRUE,+33 1 47 05 25 45,200,"19 Rue du Champ de Mars, 75007"
4.6,,,Jw Marriott Hotel New Delhi Aerocity,Delhi,,FALSE,+91 11 4521 2121,912,"Asset Area 4 - Hospitality District Delhi, Aerocity"
4.3,,,Motif Seattle,Seattle,,TRUE,+1 206-971-8000,832,1415 5th Avenue
3.1,,,Kensington Suite Hotel,London,,FALSE,+44 20 7602 3395,315,128 - 130 Holland Road
4,,,The Marcel At Gramercy,New York,,FALSE,+1 212-696-3800,1872,201 East 24th Street
4.3,,,Hilton Garden Inn Seattle Downtown,Seattle,,FALSE,+1 206-467-7770,576,1821 Boren Avenue
4.4,,,Hotel Relais Bosquet,Paris,,TRUE,+33 1 47 05 25 45,648,"19 Rue du Champ de Mars, 75007"
3.9,,,Grange Fitzrovia Hotel,London,,FALSE,+44 20 7467 7000,936,20-28 Bolsover Street
4.4,,,Washington Square Hotel,New York,,FALSE,+1 800-222-0418,696,103 Waverly Place
4.3,,,Inn At Venice Beach,Los Angeles,,FALSE,+1 310-821-2557,528,"327 West Washington Boulevard, Venice, California 90291, United States"
4.1,,,Fairfield Inn & Suites By Marriott Atlanta Buckhead,Atlanta,,FALSE,+1 404-846-0900,312,3092 Piedmont Road Northeast
4,,,La Quinta Inn & Suites By Wyndham Seattle Downtown,Seattle,,TRUE,+1 206-624-6820,624,2224 8th Avenue
4.1,,,Aparthotel Adagio Paris Montmartre,Paris,,TRUE,+33 1 42 57 14 55,2856,"10 Place Charles Dullin, 75018"
3.8,,,Arc The.Hotel,Washington D.C.,,TRUE,+1 202-337-6620,666,"824 New Hampshire Avenue Northwest, Washington, District of Columbia 20037, United States"
4,,,57 Hotel,Sydney,,FALSE,+61 2 9011 5756,704,"57 Foveaux Street, Surry Hills New South Wales 2010, Australia"
4.5,,,1 Hotel Brooklyn Bridge,New York,,TRUE,+1 833-625-6111,864,"60 Furman Street, Brooklyn"
4.1,,,Courtyard By Marriott Washington Capitol Hill/Navy Yard,Washington D.C.,,TRUE,+1 202-479-0027,336,"140 L Street Southeast, Washington, DC 20003, USA"
4.3,,,Courtyard By Marriott Washington Downtown/Convention Center,Washington D.C.,,FALSE,+1 202-589-1800,1044,"901 L Street Northwest, Washington, DC 20001, USA"
4.5,,,Capitol Hill Hotel,Washington D.C.,,TRUE,+1 202-543-6000,2520,"200 C Street Southeast, Washington, DC 20003, USA"
4.2,,,"Cambria Hotel Washington, D.C. Convention Center",Washington D.C.,,FALSE,+1 202-299-1188,1188,"899 O Street Northwest, Washington, District of Columbia 20001, United States"
4.5,,,1 Hotel Central Park,New York,,TRUE,+1 212-703-2001,1920,1414 6th Avenue
4.3,,,11 Howard,New York,,FALSE,+1 212-235-1111,864,11 Howard Street
4.5,,,1 Hotel Brooklyn Bridge,New York,,TRUE,+1 833-625-6111,348,"60 Furman Street, Brooklyn"
4,,,57 Hotel,Sydney,,FALSE,+61 2 9011 5756,1776,"57 Foveaux Street, Surry Hills New South Wales 2010, Australia"
4.2,,,Belltown Inn,Seattle,,TRUE,+1 866-525-4704,816,2301 3rd Avenue
4,,,57 Hotel,Sydney,,FALSE,+61 2 9011 5756,1392,"57 Foveaux Street, Surry Hills New South Wales 2010, Australia"
4.3,,,Bahia Resort Hotel,San Diego,,TRUE,+1 858-539-8666,224,998 West Mission Bay Drive
4,,,Delta Hotels By Marriott Toronto East,Toronto,,TRUE,+1 416-299-1500,1620,"2035 Kennedy Road, Scarborough, Ontario M1T 3G2, Canada"
4.2,,,Doubletree By Hilton Toronto Airport,Toronto,,TRUE,+1 416-674-2222,1512,"925 Dixon Road, Etobicoke, Ontario M9W 1J8, Canada"
4.4,,,Embassy Suites By Hilton Toronto Airport,Toronto,,TRUE,+1 416-674-8442,2592,262 Carlingview Drive
3.9,,,Holiday Inn Express Toronto-North York,Toronto,,TRUE,+1 416-665-3500,1404,"30 Norfinch Drive, North York, Ontario M3N 1X1, Canada"
4,,,Holiday Inn Toronto-Yorkdale,Toronto,,TRUE,+1 416-789-5161,2184,"3450 Dufferin Street, North York, Ontario M6A 2V1, Canada"
3,,,Best Western Primrose Hotel Downtown-Toronto,Toronto,,TRUE,+1 800-780-7234,1332,111 Carlton Street
4.6,,,Amastan Paris,Paris,,FALSE,+33 1 49 52 99 70,400,"34 Rue Jean Mermoz, 75008"
3.7,,,Austin'S Saint Lazare HoTel,Paris,,FALSE,+33 1 48 74 48 71,666,"26 Rue d'Amsterdam, 75009"
4.6,,,Amastan Paris,Paris,,FALSE,+33 1 49 52 99 70,1320,"34 Rue Jean Mermoz, 75008"
4.6,,,Eaton Dc,Washington D.C.,,TRUE,+1 202-289-7600,368,"1201 K Street Northwest, Washington, District of Columbia 20005, United States"
4.1,,,Hampton Inn & Suites Washington D.C./Navy Yard Area,Washington D.C.,,TRUE,+1 202-800-1000,2088,"1265 First Street Southeast, Washington, District of Columbia 20003, United States"
4.3,,,Hilton Washington Dc National Mall,Washington D.C.,,TRUE,+1 202-484-1000,384,"480 L'Enfant Plaza Southwest, Washington, DC 20024, USA"
4.3,,,Homewood Suites By Hilton Washington Dc Capitol-Navy Yard,Washington D.C.,,TRUE,+1 202-899-2800,840,"50 M Street Southeast, Washington, District of Columbia 20003, United States"
4.3,,,Homewood Suites By Hilton Washington Dc Convention Center,Washington D.C.,,TRUE,+1 202-628-4663,1116,"465 New York Avenue Northwest, Washington, District of Columbia 20001, United States"
4.5,,,Hotel Hive,Washington D.C.,,TRUE,+1 202-849-8499,1872,"2224 F Street Northwest, Washington, District of Columbia 20037, United States"
3.9,,,Hotel Rl Washington Dc,Washington D.C.,,TRUE,+1 202-223-4320,1944,"1823 L Street Northwest, Washington, District of Columbia 20036, United States"
3.8,,,Arc The.Hotel,Washington D.C.,,TRUE,+1 202-337-6620,276,"824 New Hampshire Avenue Northwest, Washington, District of Columbia 20037, United States"
4.4,,,Ac Hotel By Marriott Beverly Hills,Los Angeles,,FALSE,+1 323-852-7000,1740,6399 Wilshire Boulevard
4.3,,,11 Howard,New York,,FALSE,+1 212-235-1111,1740,11 Howard Street
4.4,,,Ac Hotel By Marriott Beverly Hills,Los Angeles,,FALSE,+1 323-852-7000,592,6399 Wilshire Boulevard
4.6,,,Aka University City,Philadelphia,,FALSE,+1 215-372-9000,560,"Cira Centre South, 2929 Walnut Street"
4.3,,,11 Howard,New York,,FALSE,+1 212-235-1111,2688,11 Howard Street
4.5,,,1 Hotel Brooklyn Bridge,New York,,TRUE,+1 833-625-6111,672,"60 Furman Street, Brooklyn"
4.7,,,45 Park Lane,London,,TRUE,+44 20 7493 4545,1632,45 Park Lane
4.3,,,Ace Hotel London,London,,TRUE,+44 20 7613 9800,2220,100 Shoreditch High Street
4.2,,,Citadines Barbican London (Apart Hotel London),London,,TRUE,+44 20 7566 8000,1248,7-21 Goswell Road
4.1,,,Citadines Holborn-Covent Garden London (Apart Hotel London),London,,TRUE,+44 20 7395 8800,1260,94-99 High Holborn
4.2,,,Citadines Trafalgar Square London (Apart Hotel London),London,,TRUE,+44 20 7766 3700,1488,18-21 Northumberland Avenue
3.8,,,Days Inn London Hyde Park,London,,TRUE,+44 20 7723 2939,702,148-152 Sussex Gardens
4.1,,,De Vere Devonport House,London,,TRUE,+44 871 222 4796,720,King William Walk
4.6,,,Devonshire Club,London,,TRUE,+44 20 3750 4545,1848,5 Devonshire Square
4.3,,,Dorset Square Hotel,London,,TRUE,+44 20 7723 7874,1008,39-40 Dorset Square
4.4,,,Aloft New Delhi Aerocity,Delhi,,FALSE,+91 11 4565 0000,1536,"5B Igi T3 Road, Delhi - Ajmer Expressway, Aerocity, New Delhi"
4.1,,,Bloomrooms @ New Delhi Railway Station,Delhi,,FALSE,+91 11 4122 5666,1740,"8591, Arakashan Road, Opp New Delhi Railway Station, New Delhi"
4.3,,,Bahia Resort Hotel,San Diego,,TRUE,+1 858-539-8666,416,998 West Mission Bay Drive
4.4,,,Catamaran Resort Hotel And Spa,San Diego,,TRUE,+1 858-488-1081,1536,3999 Mission Boulevard
4.3,,,Doubletree By Hilton Hotel San Pedro - Port Of Los Angeles,Los Angeles,,TRUE,+1 310-514-3344,300,"2800 Via Cabrillo-Marina, San Pedro, California 90731, United States"
3.7,,,Four Points By Sheraton Los Angeles International Airport,Los Angeles,,TRUE,+1 310-645-4600,1512,9750 Airport Boulevard
4.3,,,Freehand Los Angeles,Los Angeles,,TRUE,+1 213-612-0021,312,416 West 8th Street
4.1,,,Hotel Mdr Marina Del Rey - A Doubletree By Hilton,Los Angeles,,TRUE,+1 310-822-8555,2736,"13480 Maxella Avenue, Marina del Rey, California 90292, United States"
4.3,,,Doubletree By Hilton Hotel San Pedro - Port Of Los Angeles,Los Angeles,,TRUE,+1 310-514-3344,1680,"2800 Via Cabrillo-Marina, San Pedro, California 90731, United States"
4.2,,,28 Hotel Sydney,Sydney,,FALSE,+61 2 9102 2828,512,"28 Regent Street, Chippendale New South Wales 2008, Australia"
4.3,,,Ac Hotel By Marriott Paris Porte Maillot,Paris,,TRUE,+33 1 84 82 49 09,256,"6 Rue Gustave Charpentier, 75017"
3.8,,,Arc The.Hotel,Washington D.C.,,TRUE,+1 202-337-6620,630,"824 New Hampshire Avenue Northwest, Washington, District of Columbia 20037, United States"
3.2,,,Abc Hyde Park Hotel,London,,FALSE,+44 20 7706 4660,528,121 Sussex Gardens
4.3,,,Ace Hotel London,London,,TRUE,+44 20 7613 9800,480,100 Shoreditch High Street
4.3,,,Ac Hotel By Marriott Paris Porte Maillot,Paris,,TRUE,+33 1 84 82 49 09,1740,"6 Rue Gustave Charpentier, 75017"
4.4,,,Beck'S Motor Lodge,San Francisco,,FALSE,+1 415-621-8212,1560,2222 Market Street
4.3,,,Ace Hotel London,London,,TRUE,+44 20 7613 9800,2688,100 Shoreditch High Street
4.5,,,1 Hotel Brooklyn Bridge,New York,,TRUE,+1 833-625-6111,408,"60 Furman Street, Brooklyn"
3.9,,,Ancasa Hotel & Spa Kuala Lumpur,Kuala Lumpur,,FALSE,+60 3-2026 6060,924,"Jalan Tun Tan Cheng Lock, City Centre, 50500 Kuala Lumpur, Wilayah Persekutuan"
4,,,Best Western Premier Toronto Airport Carlingview Hotel,Toronto,,TRUE,+1 416-637-7000,368,"135 Carlingview Drive, Etobicoke, Ontario M9W 5E7, Canada"
3.5,,,Abercorn House,London,,FALSE,+44 20 8563 8692,480,28-30 Bute Gardens
4,,,Aloft Atlanta Downtown,Atlanta,,TRUE,+1 678-515-0300,672,300 Ted Turner Drive Northwest
4.5,,,1 Hotel Brooklyn Bridge,New York,,TRUE,+1 833-625-6111,1584,"60 Furman Street, Brooklyn"
4.5,,,1 Hotel Central Park,New York,,TRUE,+1 212-703-2001,348,1414 6th Avenue
4.1,,,Banana Bungalow - Hollywood Hostel,Los Angeles,,FALSE,+1 323-469-2500,348,"5920 Hollywood Boulevard, Hollywood, CA 90028, USA"
4.4,,,Bisha Hotel Toronto,Toronto,,TRUE,+1 416-551-2800,224,80 Blue Jays Way
3.2,,,Abc Hyde Park Hotel,London,,FALSE,+44 20 7706 4660,972,121 Sussex Gardens
4.1,,,Accommodation London Bridge,London,,FALSE,+44 20 7403 4299,1680,58 Great Dover Street
4.5,,,Amba Hotel Charing Cross,London,,FALSE,+44 871 376 9012,1260,Strand
3.5,,,Abercorn House,London,,FALSE,+44 20 8563 8692,396,28-30 Bute Gardens
4.3,,,Bahia Resort Hotel,San Diego,,TRUE,+1 858-539-8666,864,998 West Mission Bay Drive
4.5,,,Capitol Hill Hotel,Washington D.C.,,TRUE,+1 202-543-6000,1488,"200 C Street Southeast, Washington, DC 20003, USA"
4,,,57 Hotel,Sydney,,FALSE,+61 2 9011 5756,1000,"57 Foveaux Street, Surry Hills New South Wales 2010, Australia"
4.6,,,Andaz Delhi - A Concept By Hyatt,Delhi,,TRUE,+91 11 4903 1234,544,"Asset, Street Number 1, New Delhi"
4.1,,,Hampton Inn Las Vegas/Summerlin,Las Vegas,,FALSE,+1 702-360-5700,540,7100 Cascade Valley Court
4.4,,,Argonaut Hotel,San Francisco,,TRUE,+1 415-563-0800,720,495 Jefferson Street
4.1,,,Courtyard By Marriott Sacramento Midtown,Sacramento,,FALSE,+1 916-455-6800,144,4422 Y Street
4.7,,,Canopy By Hilton Portland Pearl District,Portland,,TRUE,+1 971-351-0230,288,425 Northwest 9th Avenue
4,,,Anaheim Majestic Garden Hotel,Anaheim,,TRUE,+1 714-778-1700,2016,900 South Disneyland Drive
4,,,Anaheim Majestic Garden Hotel,Anaheim,,TRUE,+1 714-778-1700,1024,900 South Disneyland Drive
4.3,,,Best Western Plus Las Vegas West,Las Vegas,,TRUE,+1 702-256-3766,1188,8669 West Sahara Avenue
3.9,,,Anaheim Portofino Inn & Suites,Anaheim,,FALSE,+1 800-341-6301,198,1831 South Harbor Boulevard
3.9,,,Piccadilly Inn Airport,Fresno,,FALSE,+1 559-375-7760,684,5115 East McKinley Avenue
