city,date,event_name,event_type,price_per_ticket,time,venue,venue_address,number_of_tickets
Philadelphia,3/8/2019,Bars And Melody,Music,35,17:30,The Foundry,29 East Allen Street 2nd Floor,
Philadelphia,3/8/2019,Counterparts,Music,25,19:00,The Foundry,29 East Allen Street 2nd Floor,
Philadelphia,3/8/2019,Davido,Music,60,17:30,The Fillmore Philadelphia,29 East Allen Street,
Philadelphia,3/8/2019,Dwele,Music,55,16:00,City Winery,990 Filbert Street,
Philadelphia,3/8/2019,Girl In Red,Music,45,19:30,The Foundry,29 East Allen Street 2nd Floor,
Philadelphia,3/8/2019,Icon For Hire,Music,40,17:00,Voltage Lounge,421 North 7th Street,
Philadelphia,3/8/2019,Jordan Rakei,Music,25,16:30,The Foundry,29 East Allen Street 2nd Floor,
Philadelphia,3/8/2019,Anthony Green,,35,19:00,The Foundry,29 East Allen Street 2nd Floor,
Los Angeles,3/10/2019,A Year In Dragonfly,Theater,55,17:30,Studio C Artists,6448 California 2,
Los Angeles,3/10/2019,Adieu Monsieur Haffmann,Theater,60,17:00,Theatre Raymond Kabbaz,10361 West Pico Boulevard,
Los Angeles,3/10/2019,Anything Goes,Theater,40,16:00,Upright Citizens Brigade Sunset,5419 Sunset Boulevard,
Los Angeles,3/10/2019,Asssscat,Theater,30,17:00,Ucb Franklin,5919 Franklin Avenue,
Los Angeles,3/10/2019,At The Table,Theater,45,19:00,Lankershim Arts Center,5108 Lankershim Boulevard,
Los Angeles,3/10/2019,Benji Hughes,Theater,25,17:00,The Teragram Ballroom,1234 West 7th Street,
Los Angeles,3/10/2019,Characters Welcome,Theater,50,18:30,Upright Citizens Brigade Sunset,5419 Sunset Boulevard,
Los Angeles,3/10/2019,Good Mourning,Theater,35,18:00,The Hudson Theatres,6539 Santa Monica Boulevard,
Los Angeles,3/10/2019,Improv Nerds,Theater,45,18:00,Upright Citizens Brigade Sunset,5419 Sunset Boulevard,
Los Angeles,3/10/2019,Lavender Men,Theater,30,18:00,Skylight Theatre Company,1816 1/2 North Vermont Avenue,
Los Angeles,3/10/2019,Adieu Monsieur Haffmann,,60,17:00,Theatre Raymond Kabbaz,10361 West Pico Boulevard,
Las Vegas,3/3/2019,Adam London,Music,50,19:30,The D Casino & Hotel,301 Fremont Street,
Las Vegas,3/3/2019,Adam London,,50,19:30,The D Casino & Hotel,301 Fremont Street,
New York,3/1/2019,Alma Deutscher,Music,25,17:30,Stern Auditorium / Perelman Stage,881 7th Avenue,
New York,3/1/2019,Alpha Blondy,Music,20,19:30,Sony Hall,235 West 46th Street,
New York,3/1/2019,Ben Harper,Music,20,17:00,Pier 17,89 South Street,
New York,3/1/2019,Boston Symphony Orchestra,Music,35,16:30,Stern Auditorium / Perelman Stage,881 7th Avenue,
New York,3/1/2019,Carbon Leaf,Music,40,16:30,Sony Hall,235 West 46th Street,
New York,3/1/2019,Crooked Colours,Music,35,17:00,Rough Trade NYC,"64 North 9th Street, Brooklyn",
New York,3/1/2019,Dj Gravy,Music,40,19:30,Sony Hall,235 West 46th Street,
New York,3/1/2019,Emanuel Ax,Music,60,18:00,Stern Auditorium / Perelman Stage,881 7th Avenue,
Seattle,3/1/2019,Claudia Oshry,Music,45,16:30,Illsley Ball Nordstrom Recital Hall,200 University Street,
Seattle,3/1/2019,Greensky Bluegrass,Music,40,18:00,Flamingo Lot,5500 Phinney Avenue North,
Seattle,3/1/2019,Mal Blum,Music,35,16:30,The Vera Project,305 Harrison Street,
Seattle,3/1/2019,Claudia Oshry,,45,16:30,Illsley Ball Nordstrom Recital Hall,200 University Street,
New York,3/10/2019,Alma Deutscher,Music,30,18:00,Stern Auditorium / Perelman Stage,881 7th Avenue,
New York,3/10/2019,Alpha Blondy,Music,55,16:30,Sony Hall,235 West 46th Street,
New York,3/10/2019,Black Uhuru,Music,20,19:00,Sony Hall,235 West 46th Street,
New York,3/10/2019,Boston Symphony Orchestra,Music,35,16:30,Stern Auditorium / Perelman Stage,881 7th Avenue,
New York,3/10/2019,Buddy Guy,Music,55,17:00,Sony Hall,235 West 46th Street,
New York,3/10/2019,Crooked Colours,Music,20,18:00,Rough Trade NYC,"64 North 9th Street, Brooklyn",
New York,3/10/2019,Crystal Method,Music,50,17:30,Warsaw,"261 Driggs Avenue, Brooklyn",
New York,3/10/2019,Denis Matsuev,Music,60,18:00,Stern Auditorium / Perelman Stage,881 7th Avenue,
New York,3/10/2019,Dj Gravy,Music,20,18:00,Sony Hall,235 West 46th Street,
New York,3/10/2019,Alma Deutscher,,30,18:00,Stern Auditorium / Perelman Stage,881 7th Avenue,
Philadelphia,3/9/2019,Brockhampton,,25,19:30,The Fillmore Philadelphia,29 East Allen Street,
Philadelphia,3/4/2019,Babymetal,Music,50,17:00,The Fillmore Philadelphia,29 East Allen Street,
Philadelphia,3/4/2019,Brockhampton,Music,20,16:30,The Fillmore Philadelphia,29 East Allen Street,
Philadelphia,3/4/2019,Charlotte Lawrence,Music,40,17:30,The Fillmore Philadelphia,29 East Allen Street,
Philadelphia,3/4/2019,Counterparts,Music,40,17:30,The Foundry,29 East Allen Street 2nd Floor,
Philadelphia,3/4/2019,Davido,Music,25,17:30,The Fillmore Philadelphia,29 East Allen Street,
Philadelphia,3/4/2019,Dwele,Music,35,16:30,City Winery,990 Filbert Street,
Philadelphia,3/4/2019,Hozier,Music,30,19:00,The Met Philadelphia,858 North Broad Street,
Philadelphia,3/4/2019,Jordan Rakei,Music,60,18:30,The Foundry,29 East Allen Street 2nd Floor,
Philadelphia,3/4/2019,Julia Jacklin,Music,20,19:00,The Foundry,29 East Allen Street 2nd Floor,
Philadelphia,3/4/2019,Babymetal,,50,17:00,The Fillmore Philadelphia,29 East Allen Street,
Los Angeles,3/9/2019,A Year In Dragonfly,Theater,40,16:00,Studio C Artists,6448 California 2,
Los Angeles,3/9/2019,Adieu Monsieur Haffmann,Theater,40,17:00,Theatre Raymond Kabbaz,10361 West Pico Boulevard,
Los Angeles,3/9/2019,Anything Goes,Theater,35,18:30,Upright Citizens Brigade Sunset,5419 Sunset Boulevard,
Los Angeles,3/9/2019,Asssscat,Theater,50,17:30,Ucb Franklin,5919 Franklin Avenue,
Los Angeles,3/9/2019,At The Table,Theater,25,19:00,Lankershim Arts Center,5108 Lankershim Boulevard,
Los Angeles,3/9/2019,Benji Hughes,Theater,60,16:00,The Teragram Ballroom,1234 West 7th Street,
Los Angeles,3/9/2019,Crabbe And Goyle,Theater,20,16:30,studio/stage,520 North Western Avenue,
Los Angeles,3/9/2019,Extraordinary,Theater,35,18:30,Studio C Artists,6448 California 2,
Los Angeles,3/9/2019,Famous Adjacent,Theater,35,16:00,Rockwell Table & Stage,1714 North Vermont Avenue,
Los Angeles,3/9/2019,Good Mourning,Theater,20,17:00,The Hudson Theatres,6539 Santa Monica Boulevard,
Los Angeles,3/9/2019,A Year In Dragonfly,,40,16:00,Studio C Artists,6448 California 2,
Vancouver,3/14/2019,Cavetown,Music,25,19:30,Venue Nightclub,881 Granville Street,
Vancouver,3/14/2019,Collective Soul,Music,30,16:00,PNE Amphitheatre,2901 East Hastings Street,
Vancouver,3/14/2019,Comethazine,Music,45,16:00,Venue Nightclub,881 Granville Street,
Vancouver,3/14/2019,Kishi Bashi,Music,20,18:00,Imperial Vancouver,319 Main Street,
New York,3/1/2019,Alma Deutscher,,25,17:30,Stern Auditorium / Perelman Stage,881 7th Avenue,
Los Angeles,3/2/2019,Aldous Harding,Music,40,17:00,Lodge Room,104 North Avenue 56 2nd Floor,
Los Angeles,3/2/2019,Altin Gun,Music,50,19:30,The Teragram Ballroom,1234 West 7th Street,
Los Angeles,3/2/2019,America,Music,25,17:00,The Theatre at Ace Hotel,929 South Broadway,
Los Angeles,3/2/2019,Angel Olsen,Music,45,16:00,Palace Theatre,630 South Broadway,
Los Angeles,3/2/2019,Billy Strings,Music,40,18:30,Lodge Room,104 North Avenue 56 2nd Floor,
Los Angeles,3/2/2019,Emeli Sande,Music,55,19:00,The Theatre at Ace Hotel,929 South Broadway,
Los Angeles,3/2/2019,Foy Vance,Music,55,19:30,Palace Theatre,630 South Broadway,
Los Angeles,3/2/2019,Joanna Newsom,Music,45,16:30,Hollywood American Legion Post 43,2035 North Highland Avenue,
Los Angeles,3/2/2019,Jpegmafia,Music,55,18:00,The Teragram Ballroom,1234 West 7th Street,
Los Angeles,3/2/2019,Kamasi Washington,Music,60,19:00,The Theatre at Ace Hotel,929 South Broadway,
Los Angeles,3/2/2019,Aldous Harding,,40,17:00,Lodge Room,104 North Avenue 56 2nd Floor,
Portland,3/9/2019,Annual School Performance,,20,16:30,Newmark Theatre,1111 Southwest Broadway,
New York,3/8/2019,Acting For Teens,Theater,50,16:30,520 8th Ave. - Personal Valet Parking,520 8th Ave. - Personal Valet,
New York,3/8/2019,Big Apple Circus,Theater,30,16:30,Big Apple Circus,60 Lincoln Center Plaza,
New York,3/8/2019,Blks,Theater,20,16:30,The Robert W. Wilson MCC Theater Space,511 West 52nd Street,
New York,3/8/2019,Broadway Buskers Concert,Theater,40,19:00,Club Free Time,20 Waterside Plaza,
New York,3/8/2019,Broadway Musical Theater Week,Theater,40,19:00,Actors Technique NY Kids and Teens,"4th, 500 8th Avenue",
New York,3/8/2019,Comedysportz,Theater,20,16:00,ComedySportz New York City,318 West 53rd Street,
New York,3/8/2019,Dead End Comedy Show,Theater,40,16:30,Erv's,"2122 Beekman Place, Brooklyn",
New York,3/8/2019,Dear Brutus,Theater,60,17:30,Shetler Studios & Theatres,244 West 54th Street,
New York,3/8/2019,Drunken Shakespeare,Theater,50,18:30,Bar Nine,807 9th Avenue,
New York,3/8/2019,Acting For Teens,,50,16:30,520 8th Ave. - Personal Valet Parking,520 8th Ave. - Personal Valet,
San Francisco,3/5/2019,Finneas,Music,45,18:30,August Hall,420 Mason Street,
San Francisco,3/5/2019,Jeanette Tietze,Music,45,19:00,The Episcopal Church of the Incarnation,1750 29th Avenue,
San Francisco,3/5/2019,Matty Matheson,Music,20,19:00,August Hall,420 Mason Street,
San Francisco,3/5/2019,Patti Lupone,Music,60,19:30,San Francisco Symphony,201 Van Ness Avenue,
San Francisco,3/5/2019,Raveena,Music,25,19:30,The Chapel,777 Valencia Street,
San Francisco,3/5/2019,Remo Drive,Music,25,19:00,The Chapel,777 Valencia Street,
San Francisco,3/5/2019,Sinead Harnett,Music,55,17:30,August Hall,420 Mason Street,
San Francisco,3/5/2019,Finneas,,45,18:30,August Hall,420 Mason Street,
Phoenix,3/14/2019,Dodie,Music,55,17:30,The Van Buren,401 West Van Buren Street,
Phoenix,3/14/2019,Jenny Lewis,Music,30,16:00,The Van Buren,401 West Van Buren Street,
Phoenix,3/14/2019,Melanie Martinez,Music,55,18:00,The Van Buren,401 West Van Buren Street,
Phoenix,3/14/2019,Motion City Soundtrack,Music,40,16:30,The Van Buren,401 West Van Buren Street,
Phoenix,3/14/2019,Sabrina Claudio,Music,50,19:30,The Van Buren,401 West Van Buren Street,
Phoenix,3/14/2019,Steve Hackett,Music,45,16:30,The Van Buren,401 West Van Buren Street,
Phoenix,3/14/2019,Tom Morello,Music,40,18:30,The Pressroom,441 West Madison Street,
Fresno,3/8/2019,The Government Inspector,Theater,60,18:30,California Arts Academy,1401 North Wishon Avenue,
San Francisco,3/14/2019,Above Ground Festival,Theater,45,19:30,Mojo Theatre,2940 16th Street #217,
San Francisco,3/14/2019,As You Like It,Theater,20,16:00,Main Post Lawn,Montgomery Street,
San Francisco,3/14/2019,Caveman Play,Theater,35,18:30,Z Below,470 Florida Street,
San Francisco,3/14/2019,Creative Drama Summer Camp,Theater,60,17:00,Young Performers Theatre,"Landmark Building C, 2 Marina Boulevard",
San Francisco,3/14/2019,Superscene Prime Time,Theater,55,16:30,BATS Improv Theatre,Landmark Building B,
San Francisco,3/14/2019,The Infinite Wrench,Theater,40,19:30,PianoFight,144 Taylor Street,
San Francisco,3/14/2019,Two Play Improv Extravaganza,Theater,25,19:00,Moment Improv Theatre,533 Sutter Street 2nd Floor,
San Francisco,3/9/2019,Alex Cameron,Music,20,18:00,August Hall,420 Mason Street,
San Francisco,3/9/2019,Lucy Dacus,Music,60,18:30,August Hall,420 Mason Street,
San Francisco,3/9/2019,Matt Corby,Music,30,18:00,August Hall,420 Mason Street,
San Francisco,3/9/2019,Matty Matheson,Music,60,16:00,August Hall,420 Mason Street,
San Francisco,3/9/2019,Neneh Cherry,Music,25,18:30,August Hall,420 Mason Street,
San Francisco,3/9/2019,The Band Camino,Music,35,17:00,August Hall,420 Mason Street,
Anaheim,3/1/2019,Jesus Christ Superstar,Theater,45,19:00,Stage Door Repertory Theatre,1045 North Armando Street,
Philadelphia,3/3/2019,Conan Gray,Music,30,19:30,The Fillmore Philadelphia,29 East Allen Street,
Philadelphia,3/3/2019,Davido,Music,25,17:30,The Fillmore Philadelphia,29 East Allen Street,
Philadelphia,3/3/2019,Girl In Red,Music,25,17:00,The Foundry,29 East Allen Street 2nd Floor,
Philadelphia,3/3/2019,Julia Jacklin,Music,55,16:30,The Foundry,29 East Allen Street 2nd Floor,
Philadelphia,3/3/2019,King Princess,Music,50,16:00,The Fillmore Philadelphia,29 East Allen Street,
Philadelphia,3/3/2019,Mac Ayres,Music,25,17:30,The Foundry,29 East Allen Street 2nd Floor,
Philadelphia,3/3/2019,Mason Ramsey,Music,25,17:00,The Foundry,29 East Allen Street 2nd Floor,
Philadelphia,3/3/2019,Melanie Martinez,Music,45,18:30,The Fillmore Philadelphia,29 East Allen Street,
Philadelphia,3/3/2019,Nick Kroll,Music,55,17:30,The Fillmore Philadelphia,29 East Allen Street,
Anaheim,3/13/2019,Brown Sabbath,Music,40,16:30,Crossroads at House of Blues Anaheim,1530 Disneyland Monrail System,
Sacramento,3/14/2019,Aftershock Festival,Music,25,17:00,Discovery Park,1600 Garden Highway,
Sacramento,3/14/2019,Aftershock Music Festival,Music,40,19:30,Discovery Park,1600 Garden Highway,
Sacramento,3/14/2019,The Melvins,Music,25,18:30,Holy Diver,1517 21st Street,
Sacramento,3/14/2019,Weird Al Yankovic,Music,35,19:00,Sacramento Memorial Auditorium,1515 J Street,
Portland,3/14/2019,Beirut By Alan Bowne,Theater,30,16:30,Shoe Box Theater,2110 Southeast 10th Avenue,
Portland,3/14/2019,Mala By Melinda Lopez,Theater,20,18:00,CoHo Productions,2257 Northwest Raleigh Street,
Portland,3/14/2019,Oregon Ballet Theatre,Theater,50,17:30,Newmark Theatre,1111 Southwest Broadway,
Portland,3/14/2019,Summer Improv Intensive,Theater,45,19:30,Curious Comedy Theater,5225 Northeast Martin Luther King Junior Boulevard,
Portland,3/14/2019,Troilus And Cressida,Theater,50,18:00,Shaking the Tree Theatre,823 Southeast Grant Street,
Portland,3/14/2019,West Side Story,Theater,45,17:00,Dolores Winningstad Theatre,1111 Southwest Broadway,
Fresno,3/14/2019,The Government Inspector,Theater,35,17:30,California Arts Academy,1401 North Wishon Avenue,
Fresno,3/14/2019,Brockhampton,Music,45,17:30,Rainbow Ballroom,1725 Broadway Street,
San Diego,3/14/2019,Bastille,Music,60,17:00,Cal Coast Credit Union Amphitheater,5500 Campanile Drive,
San Diego,3/14/2019,Benjamin Francis Leftwich,Music,40,18:30,The Irenic,3090 Polk Avenue,
San Diego,3/14/2019,Greta Van Fleet,Music,45,16:00,Cal Coast Credit Union Amphitheater,5500 Campanile Drive,
San Diego,3/14/2019,Hozier,Music,30,17:00,Cal Coast Credit Union Amphitheater,5500 Campanile Drive,
San Diego,3/14/2019,Johnny Mathis,Music,40,18:00,Copley Symphony Hall,Seventh Avenue,
San Diego,3/14/2019,Jon Bellion,Music,30,18:30,Cal Coast Credit Union Amphitheater,5500 Campanile Drive,
San Diego,3/14/2019,Jon Pardi,Music,40,16:30,Cal Coast Credit Union Amphitheater,5500 Campanile Drive,
San Diego,3/14/2019,Lizzo,Music,20,19:00,Cal Coast Credit Union Amphitheater,5500 Campanile Drive,
San Diego,3/14/2019,Local Natives,Music,55,18:00,Music Box,1337 India Street,
San Diego,3/14/2019,Mandolin Orange,Music,40,16:30,The Observatory North Park,2891 University Avenue,
Anaheim,3/5/2019,Jesus Christ Superstar,Theater,20,17:30,Stage Door Repertory Theatre,1045 North Armando Street,
Anaheim,3/2/2019,Brown Sabbath,Music,55,19:30,Crossroads at House of Blues Anaheim,1530 Disneyland Monrail System,
Phoenix,3/11/2019,Dreamers,Music,50,19:30,The Van Buren,401 West Van Buren Street,
Phoenix,3/11/2019,Greensky Bluegrass,Music,45,17:00,The Van Buren,401 West Van Buren Street,
Phoenix,3/11/2019,Gus Dapperton,Music,30,18:00,The Van Buren,401 West Van Buren Street,
Phoenix,3/11/2019,Jenny Lewis,Music,35,18:00,The Van Buren,401 West Van Buren Street,
Phoenix,3/11/2019,Johnnyswim,Music,60,18:30,The Van Buren,401 West Van Buren Street,
Phoenix,3/11/2019,Motion City Soundtrack,Music,50,17:00,The Van Buren,401 West Van Buren Street,
Phoenix,3/11/2019,Oliver Tree,Music,50,16:30,The Van Buren,401 West Van Buren Street,
Phoenix,3/11/2019,Paulina Rubio,Music,35,16:30,The Van Buren,401 West Van Buren Street,
Phoenix,3/11/2019,Steve Hackett,Music,35,19:00,The Van Buren,401 West Van Buren Street,
Phoenix,3/11/2019,Tash Sultana,Music,20,17:00,The Van Buren,401 West Van Buren Street,
Phoenix,3/11/2019,Boondocks Improv,Theater,50,19:00,Dearing Acting Studio,10806 North 32nd Street,
Phoenix,3/11/2019,Jack And The Beanstalk,Theater,60,18:30,Great Arizona Puppet Theater,302 West Latham Street,
Chicago,3/8/2019,Ada And The Engine,Theater,50,18:00,The Artistic Home,1376 West Grand Avenue #7761,
Chicago,3/8/2019,Casa Valentina,Theater,35,16:00,PRIDE ARTS CENTER,4139 North Broadway,
Chicago,3/8/2019,Comedysportz,Theater,30,17:30,CSz Theater Chicago,929 West Belmont Avenue,
Chicago,3/8/2019,Drunk Shakespeare,Theater,25,16:00,The Lion Theatre,182 North Wabash Avenue,
Chicago,3/8/2019,Emma,Theater,45,18:00,Lifeline Theatre,6912 North Glenwood Avenue,
Chicago,3/8/2019,Every Brilliant Thing,Theater,55,16:30,Windy City Playhouse,3014 West Irving Park Road,
Chicago,3/8/2019,Fine,Theater,20,17:00,The Mission Theater,1501 North Kingsbury Street,
Chicago,3/8/2019,Frankenstein,Theater,40,19:00,Lookingglass Theatre Company,821 North Michigan Avenue,
Chicago,3/8/2019,Gilgamesh And Enkidu,Theater,60,17:30,The Edge Off Broadway,1133 West Catalpa Avenue,
Chicago,3/8/2019,Helvetica,Theater,40,16:30,Nox Arca Theatre,4001 North Ravenswood Avenue #405,
Anaheim,3/14/2019,Jesus Christ Superstar,Theater,30,18:00,Stage Door Repertory Theatre,1045 North Armando Street,
Chicago,3/10/2019,Conor Maynard,Music,50,18:30,Chop Shop,2033 West North Avenue,
Chicago,3/10/2019,Duster,Music,40,18:30,Sleeping Village,3734 West Belmont Avenue,
Chicago,3/10/2019,My House Music Festival,Music,40,17:30,Harrison Park,1824 South Wood Street,
San Diego,3/7/2019,Benjamin Francis Leftwich,Music,35,18:00,The Irenic,3090 Polk Avenue,
San Diego,3/7/2019,Ingrid Michaelson,Music,60,18:30,The Observatory North Park,2891 University Avenue,
San Diego,3/7/2019,Johnny Mathis,Music,40,16:30,Copley Symphony Hall,Seventh Avenue,
San Diego,3/7/2019,Jon Pardi,Music,20,16:30,Cal Coast Credit Union Amphitheater,5500 Campanile Drive,
San Diego,3/7/2019,Lizzo,Music,35,16:00,Cal Coast Credit Union Amphitheater,5500 Campanile Drive,
San Diego,3/7/2019,Maribou State,Music,35,18:30,The Observatory North Park,2891 University Avenue,
Seattle,3/9/2019,Beatleconcert,Theater,40,16:30,12th Avenue Arts,1620 12th Avenue,
Seattle,3/9/2019,Blood Water Paint,Theater,60,16:30,12th Avenue Arts,1620 12th Avenue,
Seattle,3/9/2019,Improv Camp For Teens,Theater,60,16:30,Unexpected Productions Improv,1428 Post Alley,
Seattle,3/9/2019,Improv For Everyone,Theater,20,18:30,Theater Puget Sound,"Armory, 305 Harrison Street",
Seattle,3/9/2019,Improv Happy Hour,Theater,40,18:00,Unexpected Productions Improv,1428 Post Alley,
Seattle,3/9/2019,Maritess Zurbano Hypnotist,Theater,20,16:00,Copious,2220 Northwest Market Street,
Seattle,3/9/2019,Mimosas Cabaret,Theater,35,16:30,Unicorn,1118 East Pike Street,
Seattle,3/9/2019,Seattle Theatresports,Theater,30,16:00,Unexpected Productions Improv,1428 Post Alley,
Seattle,3/9/2019,The Agitators,Theater,25,16:30,West of Lenin,203 North 36th Street,
Vancouver,3/12/2019,Alice In Glitterland,Theater,45,17:00,The Wise,1882 Adanac Street,
Vancouver,3/12/2019,Cinderella Kids,Theater,45,19:30,SFU Gallery,149 West Hastings Street,
Vancouver,3/12/2019,Impro Scene Study,Theater,40,16:30,Dusty Flowerpot Cabaret Society,2050 Scotia Street,
Vancouver,3/12/2019,Matilda The Musical,Theater,20,18:00,"Goldcorp Stage at the BMO Theatre Centre, Arts Club Theatre Company",203 - 162 West 1st Avenue,
Vancouver,3/12/2019,Teatro Intimo Del Flamenco,Theater,40,16:00,Vancouver TheatreSports(tm),1502 Duranleau Street,
Phoenix,3/9/2019,Boondocks Improv,Theater,35,19:00,Dearing Acting Studio,10806 North 32nd Street,
Phoenix,3/9/2019,Chaos Comedy Improv Show,Theater,35,19:30,Dearing Acting Studio,10806 North 32nd Street,
Phoenix,3/9/2019,Jack And The Beanstalk,Theater,45,16:00,Great Arizona Puppet Theater,302 West Latham Street,
San Diego,3/6/2019,Angel Olsen,Music,35,19:00,The Observatory North Park,2891 University Avenue,
San Diego,3/6/2019,Bastille,Music,55,17:30,Cal Coast Credit Union Amphitheater,5500 Campanile Drive,
San Diego,3/6/2019,Fidlar,Music,25,16:00,The Observatory North Park,2891 University Avenue,
San Diego,3/6/2019,Greta Van Fleet,Music,40,18:00,Cal Coast Credit Union Amphitheater,5500 Campanile Drive,
San Diego,3/6/2019,Hozier,Music,40,16:30,Cal Coast Credit Union Amphitheater,5500 Campanile Drive,
San Diego,3/6/2019,Ingrid Michaelson,Music,40,17:30,The Observatory North Park,2891 University Avenue,
San Diego,3/6/2019,Johnny Mathis,Music,20,16:00,Copley Symphony Hall,Seventh Avenue,
San Diego,3/6/2019,Jon Bellion,Music,50,16:30,Cal Coast Credit Union Amphitheater,5500 Campanile Drive,
San Diego,3/6/2019,Jon Pardi,Music,50,16:00,Cal Coast Credit Union Amphitheater,5500 Campanile Drive,
San Diego,3/6/2019,Lizzo,Music,25,18:00,Cal Coast Credit Union Amphitheater,5500 Campanile Drive,
Chicago,3/14/2019,Duster,Music,55,18:30,Sleeping Village,3734 West Belmont Avenue,
Chicago,3/14/2019,My House Music Festival,Music,45,19:00,Harrison Park,1824 South Wood Street,
Chicago,3/14/2019,Sasha Sloan,Music,50,18:30,Chop Shop,2033 West North Avenue,
Atlanta,3/14/2019,Benjamin Francis Leftwich,Music,60,18:00,Vinyl,1374 West Peachtree Street Northwest,
Atlanta,3/14/2019,Buddy Holly,Music,60,19:30,Atlanta Symphony Orchestra,1280 Peachtree Street Northeast,
Atlanta,3/14/2019,Charlie Wilson,Music,45,17:00,Cadence Bank Amphitheatre at Chastain Park,4469 Stella Drive Northwest,
Atlanta,3/14/2019,Enter Shikari,Music,45,19:30,The Loft,1374 West Peachtree Street Northwest,
Atlanta,3/14/2019,Gipsy Kings,Music,40,19:30,Cadence Bank Amphitheatre at Chastain Park,4469 Stella Drive Northwest,
Atlanta,3/14/2019,Indigo Girls,Music,40,18:00,Atlanta Symphony Orchestra,1280 Peachtree Street Northeast,
Atlanta,3/14/2019,Mark Knopfler,Music,40,16:00,Cadence Bank Amphitheatre at Chastain Park,4469 Stella Drive Northwest,
Atlanta,3/14/2019,Yacht Rock Revue,Music,40,18:30,Cadence Bank Amphitheatre at Chastain Park,4469 Stella Drive Northwest,
San Francisco,3/14/2019,Alex Cameron,Music,45,16:30,August Hall,420 Mason Street,
San Francisco,3/14/2019,Finneas,Music,40,17:00,August Hall,420 Mason Street,
San Francisco,3/14/2019,Neneh Cherry,Music,25,16:30,August Hall,420 Mason Street,
San Francisco,3/14/2019,Patti Lupone,Music,30,19:30,San Francisco Symphony,201 Van Ness Avenue,
San Francisco,3/14/2019,Raveena,Music,25,18:30,The Chapel,777 Valencia Street,
San Francisco,3/14/2019,Sinead Harnett,Music,50,19:30,August Hall,420 Mason Street,
San Francisco,3/14/2019,The Adicts,Music,60,17:30,August Hall,420 Mason Street,
San Francisco,3/14/2019,The Wailers,Music,60,19:00,The Chapel,777 Valencia Street,
San Diego,3/6/2019,About Time,Theater,35,17:00,Talent to aMuse Theatre Co,3919 Normal Street,
San Diego,3/6/2019,American Idiot The Musical,Theater,45,16:30,OB Playhouse & Theatre Company,4944 Newport Avenue D,
San Diego,3/6/2019,King Lear,Theater,50,17:00,Westminster Presbyterian Church,3598 Talbot Street,
San Diego,3/6/2019,Speed The Plow,Theater,45,18:00,Point Loma Playhouse,3035 Talbot Street,
Sacramento,3/7/2019,Aftershock Festival,Music,55,17:30,Discovery Park,1600 Garden Highway,
Sacramento,3/7/2019,Aftershock Music Festival,Music,60,17:30,Discovery Park,1600 Garden Highway,
Sacramento,3/7/2019,Popa Chubby,Music,20,17:30,The Sofia Tsakopoulos Center for The Arts,2700 Capitol Avenue,
Sacramento,3/7/2019,Rhett And Link,Music,20,19:30,Sacramento Memorial Auditorium,1515 J Street,
Phoenix,3/12/2019,Dreamers,Music,55,17:00,The Van Buren,401 West Van Buren Street,
Phoenix,3/12/2019,Gus Dapperton,Music,35,19:30,The Van Buren,401 West Van Buren Street,
Phoenix,3/12/2019,Johnnyswim,Music,55,18:00,The Van Buren,401 West Van Buren Street,
Phoenix,3/12/2019,Melanie Martinez,Music,25,17:30,The Van Buren,401 West Van Buren Street,
Phoenix,3/12/2019,Oliver Tree,Music,25,17:00,The Van Buren,401 West Van Buren Street,
Phoenix,3/12/2019,Sabrina Claudio,Music,55,16:00,The Van Buren,401 West Van Buren Street,
Phoenix,3/12/2019,Steve Hackett,Music,55,16:00,The Van Buren,401 West Van Buren Street,
Phoenix,3/12/2019,Tash Sultana,Music,60,16:30,The Van Buren,401 West Van Buren Street,
Phoenix,3/12/2019,The Band Camino,Music,40,17:30,The Van Buren,401 West Van Buren Street,
Phoenix,3/12/2019,Tom Morello,Music,45,18:30,The Pressroom,441 West Madison Street,
San Francisco,3/13/2019,Above Ground Festival,Theater,45,18:00,Mojo Theatre,2940 16th Street #217,
San Francisco,3/13/2019,Bats Improv Comedy,Theater,35,19:30,BATS Improv Theatre,Landmark Building B,
San Francisco,3/13/2019,Creative Drama Summer Camp,Theater,20,18:30,Young Performers Theatre,"Landmark Building C, 2 Marina Boulevard",
San Francisco,3/13/2019,Heathers The Musical,Theater,20,16:30,Cowell Theater,2 Marina Boulevard,
San Francisco,3/13/2019,Other,Theater,50,17:00,Monarch,101 6th Street,
San Francisco,3/13/2019,The Infinite Wrench,Theater,60,19:00,PianoFight,144 Taylor Street,
San Francisco,3/13/2019,Two Play Improv Extravaganza,Theater,40,17:30,Moment Improv Theatre,533 Sutter Street 2nd Floor,
Anaheim,3/10/2019,Brown Sabbath,Music,25,19:00,Crossroads at House of Blues Anaheim,1530 Disneyland Monrail System,
Fresno,3/12/2019,Brockhampton,Music,25,18:00,Rainbow Ballroom,1725 Broadway Street,
Anaheim,3/10/2019,Jesus Christ Superstar,Theater,45,19:30,Stage Door Repertory Theatre,1045 North Armando Street,
Sacramento,3/8/2019,Rhett And Link,Music,35,19:00,Sacramento Memorial Auditorium,1515 J Street,
Sacramento,3/8/2019,The Melvins,Music,40,19:00,Holy Diver,1517 21st Street,
