departure_date,departure_time,destination,destination_station_name,fare_type,group_size,origin,origin_station_name,price
3/9/2019,16:10,Portland,Portland Bus Station,Economy,,Vancouver,Pacific Central Station,45
3/9/2019,16:50,Portland,Portland Bus Station,Economy,,Vancouver,Pacific Central Station,42
3/9/2019,17:10,Portland,Portland Bus Station,Economy,,Vancouver,Pacific Central Station,36
3/9/2019,18:20,Portland,Portland Bus Station,Economy,,Vancouver,Pacific Central Station,40
3/9/2019,19:20,Portland,Portland Bus Station,Economy,,Vancouver,Pacific Central Station,39
3/9/2019,9:20,Portland,Portland Bus Station,Economy extra,,Vancouver,Pacific Central Station,50
3/9/2019,9:30,Portland,Portland Bus Station,Economy extra,,Vancouver,Pacific Central Station,47
3/9/2019,15:10,Portland,Portland Bus Station,Economy extra,,Vancouver,Pacific Central Station,57
3/9/2019,16:10,Portland,Portland Bus Station,Economy extra,,Vancouver,Pacific Central Station,55
3/9/2019,16:50,Portland,Portland Bus Station,Economy extra,,Vancouver,Pacific Central Station,52
3/9/2019,17:10,Portland,Portland Bus Station,Economy extra,,Vancouver,Pacific Central Station,46
3/9/2019,18:20,Portland,Portland Bus Station,Economy extra,,Vancouver,Pacific Central Station,50
3/9/2019,19:20,Portland,Portland Bus Station,Economy extra,,Vancouver,Pacific Central Station,49
3/12/2019,10:50,San Francisco,Salesforce Transit Center,Economy extra,,Las Vegas,Union Plaza,60
3/12/2019,12:50,San Francisco,Salesforce Transit Center,Economy extra,,Las Vegas,Union Plaza,66
3/12/2019,14:40,San Francisco,Salesforce Transit Center,Economy extra,,Las Vegas,Union Plaza,66
3/12/2019,14:50,San Francisco,Salesforce Transit Center,Economy extra,,Las Vegas,Union Plaza,65
3/12/2019,15:50,San Francisco,Salesforce Transit Center,Economy extra,,Las Vegas,Union Plaza,64
3/12/2019,19:40,San Francisco,Salesforce Transit Center,Economy extra,,Las Vegas,Union Plaza,69
3/8/2019,6:40,Fresno,Fresno Station,Economy,,Anaheim,Anaheim Intermodal Center,39
3/8/2019,8:20,Fresno,Fresno Station,Economy,,Anaheim,Anaheim Intermodal Center,33
3/8/2019,14:20,Fresno,Fresno Station,Economy,,Anaheim,Anaheim Intermodal Center,39
3/8/2019,15:10,Fresno,Fresno Station,Economy,,Anaheim,Anaheim Intermodal Center,41
3/9/2019,12:40,Anaheim,Anaheim Intermodal Center,Economy,,Fresno,Fresno Station,38
3/9/2019,16:00,Anaheim,Anaheim Intermodal Center,Economy,,Fresno,Fresno Station,43
3/9/2019,18:00,Anaheim,Anaheim Intermodal Center,Economy,,Fresno,Fresno Station,45
3/9/2019,18:40,Anaheim,Anaheim Intermodal Center,Economy,,Fresno,Fresno Station,41
3/9/2019,6:00,San Diego,Santa Fe Depot,Economy,,Anaheim,Anaheim Intermodal Center,23
3/9/2019,7:30,San Diego,Santa Fe Depot,Economy,,Anaheim,Anaheim Intermodal Center,24
3/9/2019,9:20,San Diego,Santa Fe Depot,Economy,,Anaheim,Anaheim Intermodal Center,21
3/9/2019,9:40,San Diego,Santa Fe Depot,Economy,,Anaheim,Anaheim Intermodal Center,23
3/9/2019,14:20,San Diego,Santa Fe Depot,Economy,,Anaheim,Anaheim Intermodal Center,21
3/9/2019,14:50,San Diego,Santa Fe Depot,Economy,,Anaheim,Anaheim Intermodal Center,23
3/9/2019,17:50,San Diego,Santa Fe Depot,Economy,,Anaheim,Anaheim Intermodal Center,20
3/9/2019,19:10,San Diego,Santa Fe Depot,Economy,,Anaheim,Anaheim Intermodal Center,23
3/9/2019,19:40,San Diego,Santa Fe Depot,Economy,,Anaheim,Anaheim Intermodal Center,23
3/3/2019,7:20,Sacramento,Sacramento Valley Station,Economy,,San Francisco,Salesforce Transit Center,26
3/3/2019,9:40,Sacramento,Sacramento Valley Station,Economy,,San Francisco,Salesforce Transit Center,27
3/3/2019,10:00,Sacramento,Sacramento Valley Station,Economy,,San Francisco,Salesforce Transit Center,22
3/3/2019,11:40,Sacramento,Sacramento Valley Station,Economy,,San Francisco,Salesforce Transit Center,23
3/3/2019,12:30,Sacramento,Sacramento Valley Station,Economy,,San Francisco,Salesforce Transit Center,24
3/3/2019,13:20,Sacramento,Sacramento Valley Station,Economy,,San Francisco,Salesforce Transit Center,21
3/3/2019,14:10,Sacramento,Sacramento Valley Station,Economy,,San Francisco,Salesforce Transit Center,23
3/3/2019,16:40,Sacramento,Sacramento Valley Station,Economy,,San Francisco,Salesforce Transit Center,24
3/3/2019,17:30,Sacramento,Sacramento Valley Station,Economy,,San Francisco,Salesforce Transit Center,22
3/3/2019,18:10,Sacramento,Sacramento Valley Station,Economy,,San Francisco,Salesforce Transit Center,22
3/3/2019,7:20,Las Vegas,Union Plaza,Economy,,San Francisco,Salesforce Transit Center,46
3/3/2019,7:50,Las Vegas,Union Plaza,Economy,,San Francisco,Salesforce Transit Center,56
3/3/2019,8:00,Las Vegas,Union Plaza,Economy,,San Francisco,Salesforce Transit Center,54
3/3/2019,12:20,Las Vegas,Union Plaza,Economy,,San Francisco,Salesforce Transit Center,47
3/3/2019,14:20,Las Vegas,Union Plaza,Economy,,San Francisco,Salesforce Transit Center,55
3/3/2019,16:30,Las Vegas,Union Plaza,Economy,,San Francisco,Salesforce Transit Center,49
3/3/2019,19:10,Las Vegas,Union Plaza,Economy,,San Francisco,Salesforce Transit Center,44
3/7/2019,9:20,Portland,Portland Bus Station,Economy,,Vancouver,Pacific Central Station,36
3/7/2019,9:30,Portland,Portland Bus Station,Economy,,Vancouver,Pacific Central Station,38
3/7/2019,15:10,Portland,Portland Bus Station,Economy,,Vancouver,Pacific Central Station,41
3/7/2019,16:10,Portland,Portland Bus Station,Economy,,Vancouver,Pacific Central Station,40
3/7/2019,16:50,Portland,Portland Bus Station,Economy,,Vancouver,Pacific Central Station,42
3/7/2019,17:10,Portland,Portland Bus Station,Economy,,Vancouver,Pacific Central Station,48
3/7/2019,18:20,Portland,Portland Bus Station,Economy,,Vancouver,Pacific Central Station,39
3/7/2019,19:20,Portland,Portland Bus Station,Economy,,Vancouver,Pacific Central Station,38
3/10/2019,7:40,San Diego,Santa Fe Depot,Economy extra,,Los Angeles,Union Station,39
3/10/2019,7:50,San Diego,Santa Fe Depot,Economy extra,,Los Angeles,Union Station,35
3/10/2019,9:20,San Diego,Santa Fe Depot,Economy extra,,Los Angeles,Union Station,38
3/10/2019,10:50,San Diego,Santa Fe Depot,Economy extra,,Los Angeles,Union Station,40
3/10/2019,11:20,San Diego,Santa Fe Depot,Economy extra,,Los Angeles,Union Station,38
3/10/2019,14:20,San Diego,Santa Fe Depot,Economy extra,,Los Angeles,Union Station,39
3/10/2019,15:00,San Diego,Santa Fe Depot,Economy extra,,Los Angeles,Union Station,39
3/10/2019,16:40,San Diego,Santa Fe Depot,Economy extra,,Los Angeles,Union Station,40
3/10/2019,16:50,San Diego,Santa Fe Depot,Economy extra,,Los Angeles,Union Station,36
3/10/2019,18:10,San Diego,Santa Fe Depot,Economy extra,,Los Angeles,Union Station,35
3/10/2019,11:20,Sacramento,Sacramento Valley Station,Economy extra,,Los Angeles,Union Station,54
3/10/2019,12:20,Sacramento,Sacramento Valley Station,Economy extra,,Los Angeles,Union Station,63
3/10/2019,15:30,Sacramento,Sacramento Valley Station,Economy extra,,Los Angeles,Union Station,59
3/4/2019,7:40,Sacramento,Sacramento Valley Station,Economy,,San Diego,Santa Fe Depot,83
3/4/2019,8:30,Sacramento,Sacramento Valley Station,Economy,,San Diego,Santa Fe Depot,62
3/4/2019,9:50,Sacramento,Sacramento Valley Station,Economy,,San Diego,Santa Fe Depot,72
3/4/2019,10:00,Sacramento,Sacramento Valley Station,Economy,,San Diego,Santa Fe Depot,60
3/4/2019,11:40,Sacramento,Sacramento Valley Station,Economy,,San Diego,Santa Fe Depot,71
3/4/2019,14:00,Sacramento,Sacramento Valley Station,Economy,,San Diego,Santa Fe Depot,71
3/7/2019,14:00,Long Beach,Downtown Station,Economy,,Las Vegas,Union Plaza,38
3/7/2019,15:50,Long Beach,Downtown Station,Economy,,Las Vegas,Union Plaza,38
3/7/2019,18:00,Long Beach,Downtown Station,Economy,,Las Vegas,Union Plaza,36
3/7/2019,18:50,Long Beach,Downtown Station,Economy,,Las Vegas,Union Plaza,44
3/7/2019,7:20,Los Angeles,Union Station,Economy extra,,Las Vegas,Union Plaza,53
3/7/2019,10:20,Los Angeles,Union Station,Economy extra,,Las Vegas,Union Plaza,46
3/7/2019,11:50,Los Angeles,Union Station,Economy extra,,Las Vegas,Union Plaza,48
3/7/2019,17:00,Los Angeles,Union Station,Economy extra,,Las Vegas,Union Plaza,48
3/9/2019,7:40,Philadelphia,Intercity Terminal,Economy,,New York,Port Authority Station,21
3/9/2019,8:00,Philadelphia,Intercity Terminal,Economy,,New York,Port Authority Station,23
3/9/2019,11:30,Philadelphia,Intercity Terminal,Economy,,New York,Port Authority Station,21
3/9/2019,14:10,Philadelphia,Intercity Terminal,Economy,,New York,Port Authority Station,23
3/9/2019,16:30,Philadelphia,Intercity Terminal,Economy,,New York,Port Authority Station,24
3/9/2019,18:30,Philadelphia,Intercity Terminal,Economy,,New York,Port Authority Station,17
3/9/2019,19:40,Philadelphia,Intercity Terminal,Economy,,New York,Port Authority Station,22
3/12/2019,6:20,San Francisco,Salesforce Transit Center,Economy,,Los Angeles,Union Station,43
3/12/2019,8:20,San Francisco,Salesforce Transit Center,Economy,,Los Angeles,Union Station,56
3/12/2019,8:30,San Francisco,Salesforce Transit Center,Economy,,Los Angeles,Union Station,43
3/12/2019,9:50,San Francisco,Salesforce Transit Center,Economy,,Los Angeles,Union Station,43
3/12/2019,13:30,San Francisco,Salesforce Transit Center,Economy,,Los Angeles,Union Station,42
3/12/2019,14:20,San Francisco,Salesforce Transit Center,Economy,,Los Angeles,Union Station,48
3/12/2019,14:40,San Francisco,Salesforce Transit Center,Economy,,Los Angeles,Union Station,45
3/12/2019,16:10,San Francisco,Salesforce Transit Center,Economy,,Los Angeles,Union Station,42
3/12/2019,19:00,San Francisco,Salesforce Transit Center,Economy,,Los Angeles,Union Station,54
3/12/2019,19:40,San Francisco,Salesforce Transit Center,Economy,,Los Angeles,Union Station,53
3/2/2019,10:20,San Diego,Santa Fe Depot,Economy extra,,Sacramento,Sacramento Valley Station,85
3/2/2019,10:50,San Diego,Santa Fe Depot,Economy extra,,Sacramento,Sacramento Valley Station,85
3/2/2019,11:00,San Diego,Santa Fe Depot,Economy extra,,Sacramento,Sacramento Valley Station,86
3/2/2019,12:50,San Diego,Santa Fe Depot,Economy extra,,Sacramento,Sacramento Valley Station,84
3/2/2019,13:00,San Diego,Santa Fe Depot,Economy extra,,Sacramento,Sacramento Valley Station,81
3/2/2019,13:20,San Diego,Santa Fe Depot,Economy extra,,Sacramento,Sacramento Valley Station,79
3/2/2019,13:30,San Diego,Santa Fe Depot,Economy extra,,Sacramento,Sacramento Valley Station,83
3/2/2019,19:50,San Diego,Santa Fe Depot,Economy extra,,Sacramento,Sacramento Valley Station,83
3/12/2019,8:20,Long Beach,Downtown Station,Economy,,San Diego,Santa Fe Depot,26
3/12/2019,10:20,Long Beach,Downtown Station,Economy,,San Diego,Santa Fe Depot,24
3/12/2019,12:00,Long Beach,Downtown Station,Economy,,San Diego,Santa Fe Depot,26
3/12/2019,13:40,Long Beach,Downtown Station,Economy,,San Diego,Santa Fe Depot,26
3/12/2019,14:00,Long Beach,Downtown Station,Economy,,San Diego,Santa Fe Depot,25
3/12/2019,15:10,Long Beach,Downtown Station,Economy,,San Diego,Santa Fe Depot,17
3/12/2019,15:50,Long Beach,Downtown Station,Economy,,San Diego,Santa Fe Depot,22
3/12/2019,17:10,Long Beach,Downtown Station,Economy,,San Diego,Santa Fe Depot,24
3/12/2019,17:40,Long Beach,Downtown Station,Economy,,San Diego,Santa Fe Depot,23
3/12/2019,19:00,Long Beach,Downtown Station,Economy,,San Diego,Santa Fe Depot,24
3/12/2019,8:20,Long Beach,Downtown Station,Economy extra,,San Diego,Santa Fe Depot,36
3/12/2019,10:20,Long Beach,Downtown Station,Economy extra,,San Diego,Santa Fe Depot,34
3/12/2019,12:00,Long Beach,Downtown Station,Economy extra,,San Diego,Santa Fe Depot,36
3/12/2019,13:40,Long Beach,Downtown Station,Economy extra,,San Diego,Santa Fe Depot,36
3/12/2019,14:00,Long Beach,Downtown Station,Economy extra,,San Diego,Santa Fe Depot,35
3/12/2019,15:10,Long Beach,Downtown Station,Economy extra,,San Diego,Santa Fe Depot,27
3/12/2019,15:50,Long Beach,Downtown Station,Economy extra,,San Diego,Santa Fe Depot,32
3/12/2019,17:10,Long Beach,Downtown Station,Economy extra,,San Diego,Santa Fe Depot,34
3/12/2019,17:40,Long Beach,Downtown Station,Economy extra,,San Diego,Santa Fe Depot,33
3/8/2019,7:40,Sacramento,Sacramento Valley Station,Economy,,San Diego,Santa Fe Depot,71
3/8/2019,8:30,Sacramento,Sacramento Valley Station,Economy,,San Diego,Santa Fe Depot,71
3/8/2019,9:50,Sacramento,Sacramento Valley Station,Economy,,San Diego,Santa Fe Depot,77
3/8/2019,10:00,Sacramento,Sacramento Valley Station,Economy,,San Diego,Santa Fe Depot,79
3/8/2019,11:40,Sacramento,Sacramento Valley Station,Economy,,San Diego,Santa Fe Depot,79
3/8/2019,14:00,Sacramento,Sacramento Valley Station,Economy,,San Diego,Santa Fe Depot,77
3/8/2019,7:40,Sacramento,Sacramento Valley Station,Flexible,,San Diego,Santa Fe Depot,91
3/8/2019,8:30,Sacramento,Sacramento Valley Station,Flexible,,San Diego,Santa Fe Depot,91
3/8/2019,9:50,Sacramento,Sacramento Valley Station,Flexible,,San Diego,Santa Fe Depot,97
3/8/2019,10:00,Sacramento,Sacramento Valley Station,Flexible,,San Diego,Santa Fe Depot,99
3/8/2019,11:40,Sacramento,Sacramento Valley Station,Flexible,,San Diego,Santa Fe Depot,99
3/8/2019,14:00,Sacramento,Sacramento Valley Station,Flexible,,San Diego,Santa Fe Depot,97
3/2/2019,7:40,San Francisco,Salesforce Transit Center,Flexible,,Sacramento,Sacramento Valley Station,44
3/2/2019,8:30,San Francisco,Salesforce Transit Center,Flexible,,Sacramento,Sacramento Valley Station,44
3/2/2019,10:20,San Francisco,Salesforce Transit Center,Flexible,,Sacramento,Sacramento Valley Station,44
3/2/2019,10:50,San Francisco,Salesforce Transit Center,Flexible,,Sacramento,Sacramento Valley Station,44
3/2/2019,11:00,San Francisco,Salesforce Transit Center,Flexible,,Sacramento,Sacramento Valley Station,41
3/2/2019,12:50,San Francisco,Salesforce Transit Center,Flexible,,Sacramento,Sacramento Valley Station,45
3/2/2019,13:00,San Francisco,Salesforce Transit Center,Flexible,,Sacramento,Sacramento Valley Station,43
3/2/2019,13:20,San Francisco,Salesforce Transit Center,Flexible,,Sacramento,Sacramento Valley Station,41
3/2/2019,17:50,San Francisco,Salesforce Transit Center,Flexible,,Sacramento,Sacramento Valley Station,43
3/2/2019,18:00,San Francisco,Salesforce Transit Center,Flexible,,Sacramento,Sacramento Valley Station,41
3/3/2019,7:30,Washington,Union Station,Economy,,Philadelphia,Intercity Terminal,26
3/3/2019,7:50,Washington,Union Station,Economy,,Philadelphia,Intercity Terminal,30
3/3/2019,8:20,Washington,Union Station,Economy,,Philadelphia,Intercity Terminal,33
3/3/2019,10:00,Washington,Union Station,Economy,,Philadelphia,Intercity Terminal,21
3/3/2019,10:50,Washington,Union Station,Economy,,Philadelphia,Intercity Terminal,23
3/3/2019,15:20,Washington,Union Station,Economy,,Philadelphia,Intercity Terminal,28
3/3/2019,16:50,Washington,Union Station,Economy,,Philadelphia,Intercity Terminal,32
3/3/2019,19:10,Washington,Union Station,Economy,,Philadelphia,Intercity Terminal,33
3/3/2019,7:40,San Diego,Santa Fe Depot,Economy extra,,Los Angeles,Union Station,38
3/3/2019,7:50,San Diego,Santa Fe Depot,Economy extra,,Los Angeles,Union Station,33
3/3/2019,9:20,San Diego,Santa Fe Depot,Economy extra,,Los Angeles,Union Station,37
3/3/2019,10:50,San Diego,Santa Fe Depot,Economy extra,,Los Angeles,Union Station,37
3/3/2019,11:20,San Diego,Santa Fe Depot,Economy extra,,Los Angeles,Union Station,38
3/3/2019,14:20,San Diego,Santa Fe Depot,Economy extra,,Los Angeles,Union Station,36
3/3/2019,15:00,San Diego,Santa Fe Depot,Economy extra,,Los Angeles,Union Station,36
3/3/2019,16:40,San Diego,Santa Fe Depot,Economy extra,,Los Angeles,Union Station,37
3/3/2019,16:50,San Diego,Santa Fe Depot,Economy extra,,Los Angeles,Union Station,32
3/3/2019,18:10,San Diego,Santa Fe Depot,Economy extra,,Los Angeles,Union Station,37
3/9/2019,9:00,Los Angeles,Union Station,Economy,,Fresno,Fresno Station,33
3/9/2019,9:50,Los Angeles,Union Station,Economy,,Fresno,Fresno Station,36
3/9/2019,13:00,Los Angeles,Union Station,Economy,,Fresno,Fresno Station,37
3/9/2019,13:10,Los Angeles,Union Station,Economy,,Fresno,Fresno Station,35
3/9/2019,13:30,Los Angeles,Union Station,Economy,,Fresno,Fresno Station,32
3/9/2019,14:00,Los Angeles,Union Station,Economy,,Fresno,Fresno Station,36
3/9/2019,15:40,Los Angeles,Union Station,Economy,,Fresno,Fresno Station,36
3/9/2019,16:00,Los Angeles,Union Station,Economy,,Fresno,Fresno Station,37
3/9/2019,19:20,Los Angeles,Union Station,Economy,,Fresno,Fresno Station,37
3/10/2019,11:00,San Diego,Santa Fe Depot,Economy,,San Francisco,Salesforce Transit Center,58
3/10/2019,13:40,San Diego,Santa Fe Depot,Economy,,San Francisco,Salesforce Transit Center,56
3/10/2019,13:50,San Diego,Santa Fe Depot,Economy,,San Francisco,Salesforce Transit Center,62
3/10/2019,15:00,San Diego,Santa Fe Depot,Economy,,San Francisco,Salesforce Transit Center,48
3/10/2019,15:20,San Diego,Santa Fe Depot,Economy,,San Francisco,Salesforce Transit Center,60
3/10/2019,18:30,San Diego,Santa Fe Depot,Economy,,San Francisco,Salesforce Transit Center,54
3/10/2019,9:20,Anaheim,Anaheim Intermodal Center,Economy,,San Francisco,Salesforce Transit Center,49
3/10/2019,11:00,Anaheim,Anaheim Intermodal Center,Economy,,San Francisco,Salesforce Transit Center,54
3/10/2019,11:40,Anaheim,Anaheim Intermodal Center,Economy,,San Francisco,Salesforce Transit Center,45
3/10/2019,15:10,Anaheim,Anaheim Intermodal Center,Economy,,San Francisco,Salesforce Transit Center,53
3/10/2019,17:50,Anaheim,Anaheim Intermodal Center,Economy,,San Francisco,Salesforce Transit Center,45
3/10/2019,18:20,Anaheim,Anaheim Intermodal Center,Economy,,San Francisco,Salesforce Transit Center,55
3/10/2019,18:50,Anaheim,Anaheim Intermodal Center,Economy,,San Francisco,Salesforce Transit Center,48
3/11/2019,6:10,Portland,Portland Bus Station,Flexible,,Seattle,King Street Station,53
3/11/2019,6:30,Portland,Portland Bus Station,Flexible,,Seattle,King Street Station,51
3/11/2019,8:30,Portland,Portland Bus Station,Flexible,,Seattle,King Street Station,53
3/11/2019,9:10,Portland,Portland Bus Station,Flexible,,Seattle,King Street Station,47
3/11/2019,9:20,Portland,Portland Bus Station,Flexible,,Seattle,King Street Station,52
3/11/2019,9:50,Portland,Portland Bus Station,Flexible,,Seattle,King Street Station,51
3/11/2019,13:10,Portland,Portland Bus Station,Flexible,,Seattle,King Street Station,48
3/11/2019,16:10,Portland,Portland Bus Station,Flexible,,Seattle,King Street Station,51
3/11/2019,19:20,Portland,Portland Bus Station,Flexible,,Seattle,King Street Station,52
3/11/2019,19:30,Portland,Portland Bus Station,Flexible,,Seattle,King Street Station,48
3/8/2019,7:40,Anaheim,Anaheim Intermodal Center,Economy,,Sacramento,Sacramento Valley Station,60
3/8/2019,8:30,Anaheim,Anaheim Intermodal Center,Economy,,Sacramento,Sacramento Valley Station,59
3/8/2019,11:00,Anaheim,Anaheim Intermodal Center,Economy,,Sacramento,Sacramento Valley Station,60
3/8/2019,12:50,Anaheim,Anaheim Intermodal Center,Economy,,Sacramento,Sacramento Valley Station,70
3/8/2019,13:00,Anaheim,Anaheim Intermodal Center,Economy,,Sacramento,Sacramento Valley Station,66
3/8/2019,13:30,Anaheim,Anaheim Intermodal Center,Economy,,Sacramento,Sacramento Valley Station,64
3/8/2019,18:50,Anaheim,Anaheim Intermodal Center,Economy,,Sacramento,Sacramento Valley Station,56
